MS_sp MS_st
2.6961828304 0.1263940881
5.9502182268 0.0435757646
1.4471484905 1.6422449999
1.0173349271 0.2762744122
2.5651652472 0.3045934576
2.3616179536 0.6097742799
1.8668999813 0.2244743226
5.0352058029 0.7025255016
3.2230058701 0.1715723191
1.870750255 0.1444444457
2.8399224295 0.8304887895
23.122418847 0.6782657335
1.2806720664 0.1936935794
5.2069340088 0.0988859613
24.45317526 7.5239123839
2.6296953691 0.0959671484
11.67800315 0.2969065643
1.9818078041 0.4979800546
4.4454094312 0.1474325813
13.153247761 0.7611553733
0.506344547 0.6737436497
0.992552657 0.133503197
1.2733434346 0.1970240333
1.4291741097 0.3380626359
3.7244604437 0.0458405704
11.832972889 1.1920799694
3.1850973395 0.2704177726
3.940415327 0.0926928926
6.1133304756 0.3002705542
2.6422273192 0.405568744
3.3414043908 0.2452993795
1.5315334216 0.4842138108
2.3912223692 0.1221317889
1.7378469892 0.1306764252
2.117730794 0.1480532438
0.794057629 0.3510773118
0.203167815 0.3052857075
4.1650641663 0.0782301464
2.761503234 0.2155856578
0.9637075881 0.1996785875
0.2369360876 0.3894886688
38.90926986 4.4771837557
1.1325528793 0.6411143215
0.1931798972 0.5079531707
2.7271993357 0.1161656288
4.8131334621 4.5433995141
2.4685178688 0.2447865154
1.3511123137 0.266236018
1.7304405997 0.2813463983
0.2113813312 0.436575439
0.7678177427 0.1663247769
2.4879605695 0.1934220807
2.7897970571 0.1810728579
5.171473897 0.0742493871
2.5533539097 0.0528952865
5.9537665373 0.5529111463
5.731977004 1.9140812244
16.770580754 0.408187652
1.7299980674 1.4856311161
3.0358699522 0.238713179
26.850279598 1.2331124744
4.6822476689 0.1336319467
23.519084723 0.4777751381
4.0312776958 0.2609166186
1.5003405587 0.1711933349
2.6301870855 0.1781618811
2.88495427 0.1096183377
0.1720166695 0.186790648
0.2073011663 0.2197588372
3.7801798541 0.3407677453
0.7362696083 0.3207787524
7.634168348 2.6362233765
2.3900190693 0.1455324803
1.052094758 0.3093892391
4.201824811 0.1704902386
4.8765880687 0.2373353207
5.3547626371 0.23954474
3.9309545549 0.1548865904
3.3193481466 0.1021843373
3.64794515 0.0982609762
1.0421240191 0.1951265455
11.832305282 0.0335734639
3.452028646 0.139277254
0.5670479862 0.3783248926
3.6097223637 0.1167226113
8.9570473543 0.2153575381
0.6949425237 0.1901369634
4.4908863766 0.0755581064
6.3450970875 0.257681964
26.04307103 1.8134081608
3.6601516472 0.2435221371
6.7175822968 0.3446075929
1.5640738751 0.1346022011
41.13385762 3.0486374641
3.4939490137 0.1738419837
5.2953852217 0.6944567273
5.3095137024 0.2001058012
3.7353122664 0.2167818251
0.5436306478 0.1765957474
3.4538219336 0.0372057365
3.2193835962 0.7245764902
2.0315364489 0.3841714976
0.7551385136 0.6582461249
3.2668785033 0.252793148
1.7618280289 0.0446333737
0.9186237709 0.3498158149
2.9995709636 0.353850643
0.6230619844 0.2333015665
0.8119759433 0.3098851261
0.6235946243 0.7479925349
5.721188166 0.1144850595
0.8672456774 0.7666322611
2.7927620869 0.0809240278
3.6377500715 0.965412668
2.7718760753 0.1468937136
6.1840590442 0.0858880476
3.5318431663 0.1376120929
3.4072923533 0.0618767561
1.6637451714 0.1564534964
3.7665462386 0.1279546139
1.2192961157 0.1118628957
1.2055093402 0.2759922686
3.7786124246 0.0790342644
0.8520694987 0.3671364975
2.5135128543 0.1494132749
7.6184308864 0.1399424404
3.9432111368 0.0678064313
4.1190251806 0.0657297369
10.023683573 6.460536694
7.3970205953 1.39070153
0.4710390325 0.589789686
3.6142280082 0.060951104
2.0448520921 0.2487975597
3.9423239654 0.0643538112
5.7846181946 0.3819539812
2.5725065877 0.0596924256
0.1532937821 0.3520834651
2.9476505429 0.1573364394
3.1426598338 0.1008648369
3.2395765345 0.4474099308
2.1480277173 0.1006125212
17.651909171 6.1298926686
2.2121348215 0.2252484882
1.5329572251 0.2137856991
4.0526357407 0.0734401472
1.611913081 0.1505196625
1.324831886 0.1983266881
0.2759512515 1.3643855366
2.347875279 0.1410718966
2.9493188778 0.0745315498
12.787968244 0.0750843541
2.0073407446 0.1705651874
1.0803057601 0.2211559981
0.7090710747 0.5591654541
1.9584766045 0.0530298353
1.3002605238 0.4855797151
2.3748520965 0.3923919577
0.4067701609 1.3124421386
2.3860288168 0.0463602858
7.8249977821 0.4605617511
2.3229167608 0.4119714819
2.469462378 0.2457968755
0.2890711121 0.3945859619
6.7045749164 0.070917666
8.5397679183 0.5730389359
1.8920961075 0.5158304336
5.9832932077 0.3827284955
7.7423914293 0.1067753177
1.7378820793 0.1600988523
4.1863385737 0.2809251805
3.6866651166 0.1371164396
4.299305748 0.4889790012
0.8561424735 0.5811008016
1.4342528835 0.2117729129
0.4924904146 0.5244845153
8.7780032597 0.0394949788
1.9380626724 0.1523119052
1.574129468 0.2670804833
6.1506073542 0.073956941
2.6974490658 0.2538833885
1.9760238828 0.1832131667
5.1961552382 1.2003531761
13.519122247 0.3472555615
0.8669097267 0.6561255916
2.8262341224 0.2221759881
0.3614407204 0.3851753477
0.2930574329 0.3129863142
0.7801675522 0.1419773883
1.2619811994 0.1104294264
0.5795970943 0.5932051035
3.0615051278 0.21040552
4.9316096773 0.1957282043
3.5474392064 0.2136962052
0.8555104285 0.2171784104
3.6650492564 0.1809669499
3.0707133032 0.1847906271
1.3295165998 0.112875374
0.6676298215 1.3248702075
0.0290151829 0.5210228544
1.7108144254 0.635412475
5.4215984665 0.0546341875
4.2127322154 0.7039126449
4.4760912515 0.1471181529
1.8379628987 0.2442423358
1.7961118677 0.5136601772
2.9410805705 0.4589531907
3.5442460789 0.1440865897
1.1784259007 0.3972875896
5.6370954213 0.2884115786
1.4115583334 0.2908619466
3.074322073 0.0628634747
4.0195875782 1.2439513557
3.4426474906 0.1437291059
12.786282814 0.6993399247
4.9283001903 0.7160333282
0.4010256026 0.7693435992
15.235473499 0.5040911952
7.1172843533 0.5454677955
30.778522859 3.0815082237
10.407942698 0.3006380944
1.7309847703 0.289861451
3.3420803741 0.0976344447
3.4696243445 0.4206546292
2.6404735809 0.0363974861
0.5761876875 2.2402913038
2.4817066365 0.1421826283
2.8267683227 0.0951717137
0.6409012965 0.2828437894
0.778540821 0.2386955982
3.702565133 0.1144184222
4.2593076877 0.1364375952
0.7011431178 0.5973504645
2.3649752517 0.0710230568
3.6495545402 0.1865863768
0.1565053531 1.5296824067
11.880921862 0.090738616
2.0016186193 0.9125109438
1.5960150962 0.1281394347
2.3169934814 0.1957942987
3.4592999844 0.0944312668
0.9964192082 0.2289172147
3.3690300497 0.3780179035
3.718895433 0.4746690086
5.1066877244 0.0682081939
2.3319364033 0.074144279
5.2948303699 0.0733096796
1.0307969674 0.8706804186
63.544921539 0.0659764544
2.4783656788 0.6530012073
3.9566513637 0.3656102089
14.952390691 1.8820620111
2.0290919488 3.5700615876
2.3707996915 0.1057161094
2.1389875536 0.1110198077
3.4393941082 0.1983893193
1.9465664136 0.0827436476
21.441635939 0.2107893735
0.9249125858 0.5606481759
1.4135088975 1.0442561367
1.5535051784 0.4641688344
2.5048936369 0.272959598
3.6533017175 0.0659617558
32.368268449 1.8168708202
17.565626234 1.954423096
5.3487738966 1.3090475493
1.7444861517 4.0552193214
2.72531718 0.3619269905
4.5139868072 0.1429749988
4.8173707218 1.7006564547
1.9473368651 0.2674898785
4.7471461466 0.1630166901
52.374778173 0.0303690174
1.6944887608 0.1787286443
1.0777275856 1.6539064381
1.3380389848 0.6192377108
2.5295431741 0.0948681986
2.4750256788 0.0934535698
2.1802844524 0.1613868063
0.955202145 0.6012411045
3.3138227361 0.8238206558
1.5837372608 0.151641664
4.0756319623 0.1550009732
1.8910779848 0.3505184202
3.2854691109 0.1205241403
2.3586319029 1.673262499
0.0724376163 0.5720251732
3.2921115312 0.2090007557
0.5917368058 0.269891488
0.0149363613 0.3485743227
0.2724620073 0.181775059
0.2885152506 0.1399695258
2.850763033 0.2964294572
2.2993531615 0.1293799314
0.0832183877 0.3222035012
1.6572714607 0.1163946379
0.1402727459 0.2653834048
1.5140832594 0.1303852062
2.0734088447 0.14415048
2.6757192679 0.1534822388
2.029187972 0.5622189305
8.9619269982 0.8608284546
0.6988198268 0.311215692
3.2122799515 0.3263129596
10.18296333 0.4328931168
3.1522786904 0.1812921923
3.2104321112 0.1036542799
0.8731172085 0.2311546649
0.7264378057 0.9091096268
31.845044085 1.7287083696
19.261455084 0.2008748591
28.807394757 0.0644697298
1.2693234135 0.5052137037
2.5424553346 0.3053784913
0.7725172703 0.7547936197
2.6353878766 0.191457953
2.3590863276 0.0607353937
3.9284271113 0.1398980289
0.8519122337 2.4890005907
16.420048329 0.8336652651
7.1657036526 1.612039472
0.5175864715 0.5740243276
3.7100487881 0.4181613038
1.4146631833 0.9794370618
2.37769209 0.4813415101
2.8143117357 1.0598916324
3.1065339931 0.3465719474
3.0101383627 0.3274204887
2.3952257809 0.1754019507
1.9354931671 0.3447927919
28.24537858 1.8601598889
0.4377313908 0.3857863901
9.7982885035 0.4762798453
16.363930135 1.4781018672
1.7220944611 0.2476204604
4.9006702116 0.2678568395
3.6138391537 0.0874999117
4.0633969653 0.9876992471
2.0415638829 1.0727363153
17.436664555 1.3947322551
2.6705788149 0.2644896877
1.2242220214 0.7158535161
0.5519834373 0.2635133909
49.076738996 0.7583199648
2.1732176515 0.2518286296
1.3133243955 0.0711773112
2.4292861806 0.0722402084
0.1712839219 0.4406468199
6.5414728836 0.2357174088
4.5274195419 0.2386029472
1.7078211825 0.8909184849
0.3168572126 0.4244881157
4.1105693031 0.0915558709
3.7314082643 0.7760241029
5.6942353326 0.6536404505
5.8427431494 0.8876497848
8.303868075 0.1593755733
2.204502659 0.1992670777
3.1384430601 0.5254636829
8.3216431318 2.1778179153
3.44999389 1.4508223142
10.089415978 0.0906055424
0.231636331 0.6491018286
0.5110115591 0.2983268527
0.4156553138 0.2193068601
2.4443042756 0.0474976157
4.7266298993 0.2578011436
0.6563958336 0.1450676483
4.480576319 0.0856381317
2.274773873 0.140949179
4.3392185485 0.0664335716
1.0570099621 1.6026017234
3.7659828259 0.050862719
2.3319386717 0.1504889424
0.4341650533 1.5977461035
2.0616952287 0.5358848926
0.5349155863 1.2168993587
5.9668838908 0.114860374
2.8013962276 0.2651308463
4.8858958282 0.1591173131
1.7012021108 0.1588704713
2.0337144774 0.1715415598
2.6881776617 0.1424801953
4.1230519619 1.3672957554
1.850842006 0.3680830443
0.3428625092 0.2204036319
8.8160671879 0.3961924154
2.3422301531 0.2426356378
4.1384882695 0.1635470963
4.6790458312 0.1305414512
0.6562819116 3.2416934154
6.5432186367 0.7826358595
27.339500053 1.9099547375
1.837902839 0.2213709168
1.5386018618 0.6418152441
0.3942186058 0.3189283745
6.2490304406 0.100874809
0.6942752877 0.3130186193
2.9091334268 0.4432143234
1.2055541573 0.3525133329
2.149297351 2.6499548441
3.5328202599 0.3693670686
3.6536022768 0.2421058478
0.1541780056 0.6616935925
1.5417515194 2.5834049123
7.5819272294 0.0421643261
5.5945773912 0.1791174774
31.98072445 2.0860953484
8.1083355701 0.0739766928
0.7735381897 0.1038098269
1.4553081763 2.538276163
17.341911125 1.4145135448
1.1079787688 0.584534251
1.0503550196 0.5158414319
0.2240505529 1.3888978504
11.647320987 0.4671026257
2.5660644341 1.097677241
4.0511545156 0.1598364102
3.2184129123 0.1509263491
1.134207927 0.3825153625
4.3034811585 2.4459863393
3.3949946329 0.2322829641
23.023883595 9.3030351896
1.9560742648 0.1748634497
2.9841564784 0.181675543
0.641644142 0.4172905208
7.0905857466 0.0623373915
11.955197152 1.0962094993
4.9733269809 1.1306774649
69.474668451 0.2995941381
2.3688749779 0.0392831104
3.0073140617 0.0796245539
1.599035447 0.5137938591
1.7457336829 1.793614363
1.1178043476 0.2508086694
0.6581183241 0.7150530298
3.4067425227 0.1975187276
0.7805502906 0.2683673852
0.4054257332 0.4318363936
3.9401388173 0.1591908599
11.830603228 0.5312842631
4.7895292027 0.1840842544
9.7971571276 1.6948104411
2.8315137383 0.1410506995
13.518538043 1.528276452
7.3501386349 1.0151094548
18.72748791 0.2431964488
0.0857541016 4.4277307946
0.2762065222 0.0943333351
0.36692546 0.2309689373
31.439216648 0.1578280617
8.9020346413 0.9818639679
41.089642427 0.2722735704
32.048060152 0.8334270645
36.35607856 2.7901476817
5.2432408546 0.0642571706
2.8877040147 0.4857266966
2.2697336216 0.7561637013
4.4325738302 0.6851091598
3.6584466384 0.0511945255
7.581958442 1.0283070946
0.9106036222 1.2159297489
9.0982130549 0.3810774059
0.3531450228 1.000920891
3.3884375359 0.4363212397
3.1759869184 0.1384934845
1.3587695177 0.2296035995
1.4919031493 0.3482702999
0.6496237371 0.5646430694
12.465139811 0.3674957729
7.6539509082 0.5181755393
1.5938522064 0.1334922544
0.5412877718 0.564423787
7.3343918793 0.0851050798
3.286822699 0.1145489315
0.6372298025 0.8712279159
47.530620193 0.1770623212
0.3910693141 1.129833866
8.6016980256 0.8343084781
2.2502890587 0.0982912044
24.100778572 2.9520585506
0.416646632 0.161070496
1.9411415111 0.0681829646
2.900881719 0.086782543
13.62814121 1.993139005
3.844098033 0.2424423279
4.0952819323 0.60302779
1.3544944234 0.3029612511
11.686260432 0.5941488218
1.6028639346 1.2737945026
0.9401776603 2.0715457304
0.5196960859 1.4578444902
3.2422811824 0.2205234766
1.4622272869 0.4107407007
20.427032422 0.7027160333
3.675322036 0.055239355
2.5483202659 2.0090500193
0.0605752566 0.7490894731
4.2098445548 0.0917780154
4.3700731186 0.2091460044
3.5922174405 0.1421855552
8.0710216758 0.8592787287
0.2555694515 0.4580510145
0.7407892912 0.2213272346
3.7877048377 0.1091242441
2.3026604245 0.0726725584
0.9946498239 1.8695794724
1.2538379569 0.2614418418
1.7158545449 6.2159826941
3.3485000063 0.1005549492
0.9305062383 0.4058134513
1.5041492381 0.0841120241
5.4594540005 0.093552848
3.2945622819 0.1544606643
5.5261476872 0.0944008262
1.6818134929 0.5190788839
2.3622297939 0.2890396378
2.9752191461 0.2258910496
4.6073130621 0.1594046889
0.3024426863 0.1964514048
3.5730711336 1.4898949157
1.0165117525 0.267499205
3.0782062408 0.2363373565
5.2887786486 0.1375857493
0.6934487718 0.3166823309
3.8771578629 0.5507920122
0.7333157121 0.8250097797
4.5824810884 0.8552128688
8.1347289135 0.6811467413
0.1839048174 0.3763498815
1.067028528 0.4555012358
3.5403036091 0.2008141764
0.9970105459 0.4785110867
5.6180176882 2.1312921025
1.3331509877 0.3396634385
1.4844244755 0.098483154
7.1853697281 0.067519767
2.0583904747 0.2765004786
12.188897207 0.7555991305
6.6158278737 0.2741052411
7.0135603002 1.7538123839
0.2746770228 0.2137129884
4.9603554375 0.291340044
2.0935778791 0.3250569929
2.1719505895 0.2011390596
7.6813815753 0.9323639773
0.2357111127 1.0300656744
5.2259293613 0.0885463479
0.9125545234 0.5870244777
1.5207282449 0.4905705721
4.0200846576 0.065236051
0.2773018109 0.3576551681
0.9828994496 0.1764140538
6.9496102027 0.1256979856
45.31074537 2.1575474773
7.6391777531 0.5435749859
1.5015753105 0.4986950493
1.357779481 0.2131518082
0.1562652136 0.423714128
0.4374637453 0.2372285855
3.107035838 0.1425245506
41.756161287 0.6991370959
2.3696106296 0.2340324175
20.072817951 0.0288324248
2.418807117 0.1864523402
0.6568431372 0.1904687435
1.3794265366 0.2964827541
3.2199688974 1.5185530837
0.9619309405 0.7115008245
5.7666487786 0.1550693132
31.072583201 2.135255498
6.1633498011 0.8602580789
0.5787406196 0.1739138335
3.4430416439 0.4849220484
5.3278120981 0.6340754719
2.0611453659 0.37840147
1.324994953 0.2194412735
3.5354510753 0.1466318907
4.3089357428 0.0382452608
1.7670971239 0.0638648655
2.8593853856 0.0712075932
19.262332301 0.5852917809
3.1317805091 0.0777373833
1.0670917914 0.3677183876
2.110963082 2.400192204
2.7440281043 0.346393302
2.1180243816 0.1375001048
8.7774687999 0.0217258895
3.8569527769 0.1643680578
1.1286517559 0.3959088154
0.9433726187 0.4349807406
2.972487005 0.2833796566
2.1233627658 0.1143238758
18.63317655 0.2015926452
0.8230485627 1.4853216944
9.3955436878 0.5576276088
2.9810210553 0.1065261103
0.3711255181 0.3940837171
1.3690656581 0.1838530688
4.2644450235 0.2307245821
1.3896121453 0.3681970911
8.6328047488 0.1413569442
7.5677550595 4.3761145256
4.6238731592 0.6456727487
2.6138519791 1.7680472979
2.4252242453 0.2162504761
11.458773996 1.2477001951
0.9274145978 0.4302342122
0.6672865108 0.149549136
4.2758730539 0.8078371044
0.7065953774 0.2264378873
2.8351601484 0.136234565
6.9953803128 0.2810432155
1.5286822115 0.2043193784
6.7503728611 0.7229407723
2.4601098532 0.2563241462
2.7464804845 0.2250047921
0.4482493381 1.0969082807
6.1864551563 0.1359327606
7.3053580315 0.0600454579
2.9366396224 1.023911003
12.959948793 1.1243321157
8.6266113135 0.5927930377
9.8080004581 0.0973821622
1.9345638532 0.1355225009
4.4952068122 0.0785845345
3.3527075416 0.0693809157
3.5457453455 0.0792493155
0.2923734064 0.3436594086
2.1387172497 0.2837872158
8.3033772197 0.1709073652
4.2354016914 0.133773328
4.870078433 0.309074917
2.5408662462 0.2066166927
5.6466490445 0.0947090509
12.257024149 5.5534627678
10.256440959 1.8117499934
1.4187893579 0.6963416587
1.7878208681 0.493799244
2.9494694372 0.1566349231
7.0760392608 2.4854357176
12.992953528 3.3530184505
9.9151767026 4.2015995267
3.2672636738 0.1386272131
4.9086893005 0.0591649026
4.2664543346 0.0604022858
4.8468757693 0.1097859538
0.0523022379 0.4172164417
10.18863949 0.2321233466
3.4030200873 0.0992446804
0.8783906725 3.6768221174
4.0018841555 0.1251726486
6.6092409054 0.5304114009
3.6456662151 0.6026321193
16.042112795 1.4627941197
17.824218455 0.2924855145
11.200844374 7.556234466
7.0554156152 0.844277887
1.6121234301 0.243355256
2.2313483778 0.2896946447
7.5389578225 0.2979495738
12.645427982 1.705476591
2.2611082847 0.1834361244
10.042310361 0.7379185876
10.356421821 0.1377911512
0.2656634494 1.7106449767
22.502896579 0.0190167914
4.6164688724 1.0166705766
13.116165918 1.4222436976
0.392080158 0.6211210065
9.6928828331 0.0423018688
4.1442582169 0.0906678169
3.2387665879 1.1122255221
4.2825938057 1.2035151999
11.011073602 0.5864670931
8.7174557443 0.0516878645
1.740867102 0.3459315748
3.5800326216 0.7259982582
8.9811821717 0.5900047599
8.3358601998 0.2428577721
2.0821350014 1.6429284733
0.6286722487 0.5435839273
1.6772407405 0.5982367348
4.2384191277 2.012127071
0.5624054119 0.8594565238
2.206041161 0.585327166
3.4109499383 0.2059310918
1.9683952416 0.727568654
4.7243940377 1.5943077758
0.7720379135 2.5476420843
0.7667297735 0.0992367738
3.6495268972 0.1499862435
0.0078599835 0.3547444834
2.3223467637 0.1213281248
11.901490795 0.9066532272
2.8926674527 0.5052961553
5.802708084 1.1724187471
6.5175543732 0.1284877783
1.3956261388 0.2574716202
5.9174064865 0.2751043682
4.5917217289 0.0282433146
4.1425186193 0.0652294792
0.2994030819 0.4682568095
0.0105782743 0.4264649611
5.2740572789 0.0761077384
4.0675591434 0.7207768394
13.473827615 0.479702614
1.8801953376 4.960739627
20.820135021 2.1500424854
1.3363323267 0.4704041576
3.4931105732 0.1513233181
1.6067522044 0.5601085446
0.6576606274 0.1816637713
6.9491002107 0.0723070671
0.7765713489 0.3673437149
0.1414670687 1.7560044931
0.8680455455 1.1101626146
4.4674935127 11.342359509
2.8850417629 1.2052349644
4.5710306406 0.1006149135
21.445725803 0.5590670153
11.697916025 0.0779525362
1.6272975216 0.1792080463
2.3416593833 0.141740769
32.170209822 0.3618467336
1.8158580221 0.14901199
4.7986497242 0.0635428666
2.5065702192 0.1184369113
1.6148465413 1.0780481818
0.5141278776 3.8806955886
0.0919840425 1.0474862024
3.429322796 0.181536472
1.4308890751 2.8763677272
3.5384519411 0.1458009147
5.89542148 0.4292117173
3.1898104379 0.1933561488
2.5214560357 0.1959361643
2.427204216 0.0894762872
6.4409921966 0.0485625321
1.4086727977 1.6541359166
9.0335042992 1.8288037491
1.2233173924 0.1580923244
3.4882704509 0.1011306421
0.4927013572 0.1496859417
2.1881702609 0.8304310777
2.7466084475 0.1388085236
16.423594414 1.4322439272
2.2354547489 0.0885665985
1.2353984298 0.8184096728
0.6125150821 0.1518414584
2.5780157801 0.2319074192
1.2797356842 0.4621529973
2.5523807023 1.2798090917
19.241115936 0.7625930927
14.174034752 3.8242750745
5.5197336593 0.0565011885
4.8097622519 0.920540475
6.619227684 0.4051402051
0.3093948458 0.5335685175
1.4955601114 0.1608428643
9.0599956867 0.1280193702
8.7960928367 0.3962936087
10.642572002 1.0947531869
5.1463298485 0.2727855239
0.6737007616 0.3811310337
0.7942899944 0.1754437942
3.3462536542 0.6849782094
7.5607404893 0.1992814789
11.196404037 0.1274911431
3.3847745282 0.7069494787
3.1604147939 0.2167362971
1.9827987366 0.3212415692
2.5281745509 0.3856302561
0.3444508134 0.9048169946
1.5985185877 0.4184899597
31.028206418 2.1463596216
31.774919393 0.1881867859
9.8678719265 1.5468546874
44.07368645 0.775057621
5.6668145035 0.5005108074
2.8371237158 0.4760235055
3.2954951353 0.1809705973
7.8286408297 0.232100685
1.4626757557 0.3815608563
38.964762075 2.7731401077
3.637741414 0.1582575493
0.7385954363 0.2000931849
2.4745352071 0.2184379386
1.4956148176 0.4366061828
4.9902787142 0.0430128903
5.2913817503 0.1427795101
11.517540941 1.6220600889
0.6066376201 0.5847541191
3.0155492127 0.2469030895
4.297044753 1.1832216952
4.0132455623 0.7567534176
0.2735451537 0.3806248222
1.6441916023 0.1109342979
2.1798860953 9.4140947333
1.0427769444 0.2050916354
2.1042538139 5.1872794056
11.029440423 8.4175593063
2.362493923 0.4186135463
7.043830195 1.11416474
0.1592744082 0.3157272563
6.5126562587 0.0991885031
1.7937027109 0.1266998103
0.937500345 0.3341092257
63.26816216 1.4381337058
7.290983022 0.3420222743
2.5911119388 0.1037217026
2.0818987287 0.0674837914
1.8252455301 0.1694475148
1.6578544456 0.2536175201
2.4175286458 0.1017236464
4.9216053552 0.1029404784
0.0057715916 0.2659925784
4.6789714424 0.4783425848
0.1585341996 0.4172635472
1.3118511248 0.1295482493
9.3697224407 1.8804027127
2.8841721278 0.5252347984
19.050618269 1.0063202329
0.6801611963 0.2253121254
6.28135456 0.1395304843
1.9663775539 0.0286811886
5.077989971 0.0145016769
17.499409547 0.4483804701
3.0807753974 0.2268298118
32.789335584 3.1940629147
0.8851663877 0.2568415538
1.6370292211 0.1336647469
2.4003070537 0.3985240471
1.9905122777 0.1139924473
0.6974631797 1.0623916122
0.7305649068 0.6478106888
1.7299739963 0.3060332587
5.8689954089 0.0566194126
1.7140677694 0.7180322993
3.62386466 0.1095389317
5.6317499611 1.5147923622
3.8382190155 1.5872663434
1.3430108776 1.3245597427
4.7952218132 3.8234067575
6.3981270601 1.3344620476
11.322030272 1.7838322827
0.6481931199 0.3553001679
3.0953512959 0.7499680733
1.9543140774 0.3249476341
18.792130443 0.6451254408
4.6521194281 0.1831826538
3.9013271312 0.2523955881
3.3029927225 0.619276036
2.8450536436 0.9642809318
3.1850868297 1.8399459041
14.936465782 1.8789686984
1.2991400169 0.3113153018
3.0277541512 0.3102995009
8.9612624448 0.4547579788
7.979063687 0.0209320142
5.7453433078 0.1051383529
4.5783463555 0.1220093291
0.8115494275 0.841280587
1.9905907812 0.9605696903
2.6317210861 0.0713382954
31.285121163 5.9205942156
4.4086052941 0.1001725773
5.335993105 0.0796064121
22.828820985 1.4373834594
2.146555342 0.3051683352
1.934780039 0.4342971195
0.395635434 0.4197881297
5.6754952327 0.0192055013
7.1330196625 0.8534890318
14.322614085 1.1046942223
1.7311616149 0.6775077851
6.7029980152 4.6428455508
3.0500095473 0.0820564072
6.9321920928 0.1197724934
2.2192144099 0.1322289491
1.1808197845 0.1135091965
3.7339409352 0.0806590502
0.3591871656 0.2504854098
3.6829292386 0.35735824
0.7252636421 0.5372919085
2.8347547666 0.228788541
3.7454547622 0.1994257194
3.4353490221 0.1902008147
3.5169080195 0.1985092058
2.8031054897 0.4480301592
10.389006471 0.5894293861
2.32579888 0.2105399989
3.2119061738 0.1412969882
2.3499713252 0.2896248679
26.206389548 1.4968026638
15.576841892 0.5712991225
1.4435811342 0.2509316734
1.0113627086 0.1494141071
10.374344122 0.0563612892
47.785861582 2.4674558017
2.6650019399 0.1320374006
8.8459836929 0.3735171808
2.5478996207 0.0826398487
1.4334531238 0.1480004043
3.5819818519 0.0910008616
0.1638973333 0.4147014191
7.4463520825 0.3196521754
1.9204788735 0.1799454477
2.8392210283 1.6090929719
2.4886151765 1.7999813058
0.5601673625 0.1414687576
2.317661906 0.1906207083
5.8993997411 0.0218584258
1.0168203001 0.469941886
0.6077051095 0.240811849
2.2724850169 0.2002695204
0.3587893973 0.3401671512
1.7990347508 0.0666186235
2.0390600391 0.1465177967
4.3372440291 0.0347699522
7.9092343017 0.0783312611
1.1494875411 0.1288648075
4.4852876206 0.0402229879
3.6391036754 0.2364037613
3.697866212 0.2885152581
4.6295999832 0.3800923504
2.3194517305 0.4388134977
25.814256023 2.7531168201
0.4386272975 0.2955762557
3.9414218242 0.0166043198
4.8830277334 7.0812082586
5.6487030248 0.3182437267
1.9405248097 0.5570842217
6.5276759889 1.5056110415
1.3791645657 0.3578740822
4.1069506145 0.1837986273
10.489789462 1.5631944416
25.622816731 0.9579262258
13.851723995 0.7396011402
16.771497526 0.2741142532
14.947052423 0.5455302115
3.5853640234 0.1021212969
6.754441695 1.3777399494
0.5306674233 0.221597964
11.492220131 0.0807484816
3.9679807409 0.1544734811
7.5489107086 0.0840797703
0.2735007253 0.5608187128
2.7977917738 0.2475695555
7.8482679377 0.1221218556
6.4104549285 0.0579872999
0.2644825452 0.1763685662
16.478906625 1.2991265616
1.4533302486 0.6992568838
15.874783775 0.6451077275
1.483227392 1.7180974952
2.2388368096 0.2400521845
0.4192834129 0.2933134713
0.859141926 0.1518250823
0.9610013848 1.0425503233
0.7058512943 1.7454381408
2.5805773334 0.1228165738
0.4148313835 0.6889158997
0.0135576654 0.3188141016
0.2695972601 0.2978461463
8.7626345688 0.0880694877
3.5292674749 0.2646548441
0.8191387231 0.8295465314
3.778263254 1.0806379331
1.233113522 0.3844989545
1.5265585978 0.4109005339
2.5229376478 8.9990213155
3.531709941 0.0510706903
6.2134429276 0.3185671601
10.659184976 2.5475691582
2.352276695 0.1515234177
2.3526972473 0.1362721945
1.9534864828 0.1536981569
1.5113273181 0.127268643
0.7270432456 0.2073354473
2.4978480402 0.3511844545
2.3372033364 0.0941068629
40.715538747 0.2056452554
1.1857959807 0.0311559092
6.9210776821 0.0600562199
3.6742109126 0.0639043991
0.5544813019 1.0939046048
4.5460505202 0.2488944876
0.4468406786 0.1231641644
1.3062061107 0.0682126449
6.492118741 0.0867353264
7.5618381415 0.0786493125
9.8701129497 0.0698748165
0.4525086301 0.3576613984
20.217953459 7.4023718972
4.5371172438 0.4432117822
2.5553494693 0.2016727098
2.394532135 0.9302080022
5.2938426293 0.4454192959
2.9331695502 0.4042647053
2.9554504334 0.0810295794
9.2576595452 0.0706504546
2.0537996354 0.4015966828
4.386548043 0.1374610225
7.7546817927 0.9761214759
4.6803604287 0.1639199206
31.81659219 0.3514448684
6.1529378984 1.0384280105
8.4904831512 0.2914495604
0.7536137047 0.3165128227
3.5489446858 0.9041141261
3.6302438107 0.4208963656
11.326401596 4.277742514
7.1632818967 1.0888338522
0.7136638352 2.1346681733
1.8708110701 0.968075194
1.9875313915 0.159456811
19.874387077 0.7687263532
16.561060332 0.2359869143
3.4343169734 1.6171034684
31.697625609 0.6413866522
19.237911598 1.0153097573
13.425516289 0.5032746044
