exp species strains
-0.258182294129944 Dmel R307
-0.242785400493091 Dmel R307
-0.319106674962157 Dmel R307
0.21968697512163 Dmel R357
-0.177920422360582 Dmel R357
-0.0951382067938944 Dmel R357
0.304924012236472 Dmel R399
0.467869450688497 Dmel R399
0.119815539373061 Dmel R399
0.112914774593129 Dmel R517
-0.331107622759457 Dmel R517
-0.344029377717236 Dmel R517
0.0953661990987405 Dmel R304
-0.305409400331457 Dmel R304
-0.264872982698964 Dmel R304
-0.229083986569038 Dmel R360
-0.490874731107847 Dmel R360
0.878231217729268 Dyak Ta18
0.628570430147588 Dyak Ta18
0.712016309171961 Dyak Ta18
0.905819496278465 Dyak CY07
0.344486289100738 Dyak CY07
0.487183148457505 Dyak CY07
-0.359465046889242 Dsim w501
-0.187354705508578 Dsim w501
-0.305173153015035 Dsim w501
-0.0652119751266497 Dsim FA03
-0.512997636553505 Dsim FA03
-0.788170224980378 Dsim FA03
