exp species strains
0.410101907707061 Dmel R307
0.544895363336192 Dmel R307
-0.027458970831482 Dmel R307
0.0506057828661064 Dmel R357
0.382097052299907 Dmel R357
0.309217414465215 Dmel R357
0.36555282875973 Dmel R399
0.257087249799568 Dmel R399
0.174158771079574 Dmel R399
0.447159122875917 Dmel R517
0.490718166306947 Dmel R517
0.335498472412889 Dmel R517
0.207322521261262 Dmel R304
0.181689143720625 Dmel R304
0.177686831029138 Dmel R304
0.449041492738827 Dmel R360
-0.264368590147918 Dmel R360
-0.391159635649687 Dyak Ta18
-0.553991123278552 Dyak Ta18
-0.351439846220879 Dyak Ta18
0.116608931041555 Dyak CY07
-0.274809752423952 Dyak CY07
-0.136905806878243 Dyak CY07
-0.814966721616163 Dsim w501
-0.530569603776613 Dsim w501
-0.504251186800624 Dsim w501
-0.0944547403697249 Dsim FA03
-0.341519434880636 Dsim FA03
-0.613545638826044 Dsim FA03
