exp species strains
-0.4835398487761 Dmel R307
-0.415064387809457 Dmel R307
-0.724832516746894 Dmel R307
-0.311313289071725 Dmel R357
-0.0542746841890454 Dmel R357
-0.0120339294413921 Dmel R357
-0.303410423884136 Dmel R399
-0.156981369352111 Dmel R399
-0.279863965450662 Dmel R399
-0.0917475735295936 Dmel R517
0.0641073197218768 Dmel R517
-0.0135387490055781 Dmel R517
0.127975572941694 Dmel R304
0.164729038775461 Dmel R304
0.373659884744825 Dmel R304
-0.258261370233311 Dmel R360
-0.499330897655965 Dmel R360
0.210681824848976 Dyak Ta18
0.108571756509517 Dyak Ta18
0.433062909346698 Dyak Ta18
0.453829418824524 Dyak CY07
0.232960142007039 Dyak CY07
0.371917302341925 Dyak CY07
0.15277005713542 Dsim w501
0.306627054630207 Dsim w501
-0.0746442520940923 Dsim w501
0.182858289347558 Dsim FA03
0.361397492226557 Dsim FA03
0.133689193837786 Dsim FA03
