exp species strains
-1.41224703523854 Dmel R307
-0.387391011842028 Dmel R307
-1.48653407892435 Dmel R307
-1.41694124214568 Dmel R357
-0.424371226701221 Dmel R357
-0.120481713271033 Dmel R357
-0.901457076945472 Dmel R399
-0.355940272271849 Dmel R399
-0.124807032822442 Dmel R399
-0.608753628958311 Dmel R517
-0.787132476257327 Dmel R517
-0.12266273472393 Dmel R517
-2.12947287465442 Dmel R304
-0.832802013119721 Dmel R304
-1.20141732557144 Dmel R304
-0.442451612976968 Dmel R360
0.0854735373956347 Dmel R360
2.0737749241174 Dyak Ta18
1.81039669100941 Dyak Ta18
1.99781917056781 Dyak Ta18
1.39804996657746 Dyak CY07
1.62529059252544 Dyak CY07
1.36204476995306 Dyak CY07
0.22110091422468 Dsim w501
0.367036831658458 Dsim w501
0.197904988824027 Dsim w501
0.499784095755554 Dsim FA03
0.468126662324197 Dsim FA03
0.648060211491605 Dsim FA03
