exp species strains
1.27938270503398 Dmel R307
1.31467959865202 Dmel R307
-0.464364624096397 Dmel R307
1.48770049329084 Dmel R357
1.40691409193768 Dmel R357
0.799889702733046 Dmel R357
0.311124082465235 Dmel R399
-0.382699840873522 Dmel R399
0.0212766050387079 Dmel R399
0.584062816143931 Dmel R517
0.0812844064828514 Dmel R517
0.248504184727885 Dmel R517
0.957572163037027 Dmel R304
0.245177368722315 Dmel R304
0.37635879438272 Dmel R304
1.30366452752489 Dmel R360
0.964785466546993 Dmel R360
0.56398715386994 Dyak Ta18
-0.550869736738301 Dyak Ta18
0.576547502998295 Dyak Ta18
-1.23818013333244 Dyak CY07
-1.11787436569513 Dyak CY07
-0.213884331866898 Dyak CY07
0.423425372763332 Dsim w501
0.868471297889691 Dsim w501
0.673221517659184 Dsim w501
-5.21360679059756 Dsim FA03
-0.0929432381027476 Dsim FA03
-5.21360679059756 Dsim FA03
