exp species strains
-0.550225619994881 Dmel R307
-0.315341615695839 Dmel R307
-0.272786987305334 Dmel R307
-0.691827595871618 Dmel R357
-0.424498767363857 Dmel R357
-0.30869622600003 Dmel R357
-0.424748230479393 Dmel R399
-0.195346678418806 Dmel R399
-0.351104198730629 Dmel R399
-0.400559289140677 Dmel R517
-0.237328110888188 Dmel R517
-0.352290695251548 Dmel R517
-0.284789549712146 Dmel R304
-0.444175947401973 Dmel R304
-0.325349415903524 Dmel R304
-0.636449108258842 Dmel R360
-0.516340765037012 Dmel R360
1.07000355989745 Dyak Ta18
1.10774165551153 Dyak Ta18
1.03616094064887 Dyak Ta18
1.3279404580447 Dyak CY07
1.3550693175015 Dyak CY07
1.45304291721059 Dyak CY07
-0.279587076610753 Dsim w501
-0.129789161097766 Dsim w501
-0.048427883169108 Dsim w501
-0.0506648266915454 Dsim FA03
-0.0326890488691241 Dsim FA03
-0.0769420509220423 Dsim FA03
