exp species strains
-0.206779811225388 Dmel R307
-0.127033750399238 Dmel R307
-0.253640636948013 Dmel R307
-0.704287183936995 Dmel R357
-0.286471457506245 Dmel R357
-0.109330424312243 Dmel R357
-0.394698484066113 Dmel R399
-0.516143392877158 Dmel R399
-0.366562376862222 Dmel R399
-0.27343317926522 Dmel R517
-0.273300539640338 Dmel R517
-0.364539521627713 Dmel R517
0.241696876827463 Dmel R304
0.21282272369936 Dmel R304
0.0143063554023593 Dmel R304
-0.476750036903864 Dmel R360
-0.532613772417884 Dmel R360
1.03729678560929 Dyak Ta18
1.1676960511236 Dyak Ta18
1.10299591370387 Dyak Ta18
0.515368574282634 Dyak CY07
0.661439649056955 Dyak CY07
0.623109371723211 Dyak CY07
-0.278848752527684 Dsim w501
-0.108854602821337 Dsim w501
-0.213557453822062 Dsim w501
0.0512600994301148 Dsim FA03
-0.055302411008759 Dsim FA03
-0.0858446126903768 Dsim FA03
