exp species strains
-0.788887697465585 Dmel R307
-0.749083810563702 Dmel R307
-0.29366685221043 Dmel R307
-1.4897887082645 Dmel R357
-0.354325954029913 Dmel R357
-0.168842687486722 Dmel R357
-0.332303968011166 Dmel R399
-0.28621178161457 Dmel R399
0.00119309758752659 Dmel R399
-0.241479079106251 Dmel R517
0.123988014430146 Dmel R517
-0.243581846335186 Dmel R517
-0.0869365639889874 Dmel R304
-0.408473275860509 Dmel R304
-0.00610150125213849 Dmel R304
-0.792254060214789 Dmel R360
-0.366253392389817 Dmel R360
0.314797864858196 Dyak Ta18
0.367751758230584 Dyak Ta18
0.29292985944263 Dyak Ta18
0.592556710632851 Dyak CY07
0.632446823177753 Dyak CY07
0.572972540912773 Dyak CY07
0.500648951779191 Dsim w501
0.507220407963856 Dsim w501
0.473944383133128 Dsim w501
0.767078844424243 Dsim FA03
0.681716007788269 Dsim FA03
0.778945914433134 Dsim FA03
