exp species strains
-0.980063991800965 Dmel R307
-0.597759205435418 Dmel R307
-0.0533285260455326 Dmel R307
-1.11936338392877 Dmel R357
-0.489132284504091 Dmel R357
-0.545254270107149 Dmel R357
-0.0612019742918367 Dmel R399
-0.124561406360038 Dmel R399
0.280976781826951 Dmel R399
-0.0870548594138747 Dmel R517
0.209392601350289 Dmel R517
0.0161307974763714 Dmel R517
-0.356162486377556 Dmel R304
-0.973067525240093 Dmel R304
-0.191474327254404 Dmel R304
-0.70668395179706 Dmel R360
-0.120945938441423 Dmel R360
0.55146612236418 Dyak Ta18
0.46653896543049 Dyak Ta18
0.237563181447019 Dyak Ta18
0.394146703728278 Dyak CY07
0.541671538313523 Dyak CY07
0.638092877004166 Dyak CY07
0.428433369885101 Dsim w501
0.660982235163013 Dsim w501
0.519802516098081 Dsim w501
0.460331064696583 Dsim FA03
0.323923265480321 Dsim FA03
0.676602110733842 Dsim FA03
