exp species strains
-0.693555715857289 Dmel R307
-0.0153314782096262 Dmel R307
-0.19317891576453 Dmel R307
-1.09022507334475 Dmel R357
-0.479764713005884 Dmel R357
-0.287490671017239 Dmel R357
-0.29333563201599 Dmel R399
-0.215957792551936 Dmel R399
-0.212837743363906 Dmel R399
-0.616077554862966 Dmel R517
-0.354147312134204 Dmel R517
-0.349342689789602 Dmel R517
-0.131111888787679 Dmel R304
-0.488221517408101 Dmel R304
-0.19510468398364 Dmel R304
-0.666073036083694 Dmel R360
-0.776021371127112 Dmel R360
0.847163432039124 Dyak Ta18
0.653846670210482 Dyak Ta18
0.960048155294001 Dyak Ta18
0.720453502287264 Dyak CY07
0.535124626467457 Dyak CY07
0.619188418990794 Dyak CY07
0.881867367031881 Dsim w501
1.0522399307528 Dsim w501
0.623006665500973 Dsim w501
-0.0441908808330179 Dsim FA03
0.131061108302962 Dsim FA03
0.0779687932634232 Dsim FA03
