exp species strains
1.2540392520075 Dmel R307
1.25741333890559 Dmel R307
0.384694166044012 Dmel R307
-1.07901579786072 Dmel R357
-1.01599925498287 Dmel R357
-1.08690370581314 Dmel R357
-0.32672544837636 Dmel R399
-0.742870463947127 Dmel R399
-1.21638073893265 Dmel R399
0.294075330624868 Dmel R517
0.209351152988474 Dmel R517
0.0339701957515737 Dmel R517
0.898145507937272 Dmel R304
0.926548574396756 Dmel R304
0.822648567838136 Dmel R304
0.802854675322284 Dmel R360
0.423423275748158 Dmel R360
0.475150151891587 Dyak Ta18
0.23457396024086 Dyak Ta18
0.467694054834503 Dyak Ta18
-0.0486375211051608 Dyak CY07
-0.675455367765577 Dyak CY07
-0.398007067384555 Dyak CY07
0.0866629063861551 Dsim w501
0.242033806118767 Dsim w501
-0.0572088008743773 Dsim w501
-0.376172634507918 Dsim FA03
-0.45028528221399 Dsim FA03
-1.33961683327205 Dsim FA03
