exp species strains
-0.209807144286968 Dmel R307
-0.178302481222809 Dmel R307
-0.353673034685177 Dmel R307
-0.334008875385087 Dmel R357
-0.142845753729804 Dmel R357
-0.166062031284957 Dmel R357
-0.371325888265499 Dmel R399
-0.198224656392279 Dmel R399
-0.416465798644849 Dmel R399
-0.477523689508903 Dmel R517
-0.39625153771806 Dmel R517
-0.374726545364907 Dmel R517
0.383149509719559 Dmel R304
0.211660979530669 Dmel R304
0.00513982810869623 Dmel R304
-0.242983300163167 Dmel R360
-0.648202841422281 Dmel R360
1.15134955981287 Dyak Ta18
0.762101853436954 Dyak Ta18
1.35998868279287 Dyak Ta18
0.753692956327655 Dyak CY07
0.428774303066623 Dyak CY07
0.873555303130207 Dyak CY07
-0.525259674093239 Dsim w501
-0.272568585568335 Dsim w501
-0.304612251007434 Dsim w501
0.27161725596049 Dsim FA03
-0.498863481628377 Dsim FA03
-0.0893226615144692 Dsim FA03
