exp species strains
-0.813517464364913 Dmel R307
-0.813517464364913 Dmel R307
-0.813517464364913 Dmel R307
-0.813517464364913 Dmel R357
-0.813517464364913 Dmel R357
-0.813517464364913 Dmel R357
-0.813517464364913 Dmel R399
-0.813517464364913 Dmel R399
3.90687964178141 Dmel R399
-0.813517464364913 Dmel R517
-0.813517464364913 Dmel R517
-0.813517464364913 Dmel R517
-0.813517464364913 Dmel R304
-0.813517464364913 Dmel R304
-0.813517464364913 Dmel R304
-0.813517464364913 Dmel R360
-0.813517464364913 Dmel R360
-0.813517464364913 Dyak Ta18
3.44102345671315 Dyak Ta18
3.41108236434888 Dyak Ta18
-0.813517464364913 Dyak CY07
4.70310970008518 Dyak CY07
4.06232398182927 Dyak CY07
-0.813517464364913 Dsim w501
-0.813517464364913 Dsim w501
-0.813517464364913 Dsim w501
-0.813517464364913 Dsim FA03
-0.813517464364913 Dsim FA03
-0.813517464364913 Dsim FA03
