exp species strains
1.41833659605009 Dmel R307
1.43647360922547 Dmel R307
1.7814617937733 Dmel R307
-0.654960355472444 Dmel R357
-1.20512621669528 Dmel R357
-1.45756849240254 Dmel R357
1.93363380119606 Dmel R399
1.95501116529813 Dmel R399
1.80782143970225 Dmel R399
-1.05810462297838 Dmel R517
-1.48724960850222 Dmel R517
-1.71307270017731 Dmel R517
-1.07657330519468 Dmel R304
-0.971670327529619 Dmel R304
-1.26991849523371 Dmel R304
1.87806623236386 Dmel R360
1.73104120526172 Dmel R360
0.154707626265359 Dyak Ta18
0.0773624434210193 Dyak Ta18
-0.00980154614188825 Dyak Ta18
0.10130712242085 Dyak CY07
0.340653651284316 Dyak CY07
0.4567641956812 Dyak CY07
-0.57734230553094 Dsim w501
-0.299444371179765 Dsim w501
-0.192716783732115 Dsim w501
-1.32996558462757 Dsim FA03
-0.786758486585636 Dsim FA03
-0.98236767995953 Dsim FA03
