exp species strains
1.93469506504833 Dmel R307
1.66959988698239 Dmel R307
1.8999013261615 Dmel R307
3.2625816688111 Dmel R357
1.0415307707703 Dmel R357
1.14125182971462 Dmel R357
-2.14826842722812 Dmel R399
-2.14826842722812 Dmel R399
0.898021712611371 Dmel R399
1.75443900905833 Dmel R517
1.54580941832383 Dmel R517
-2.14826842722812 Dmel R517
-2.14826842722812 Dmel R304
-2.14826842722812 Dmel R304
-2.14826842722812 Dmel R304
1.91239029770625 Dmel R360
0.795094850361892 Dmel R360
2.50274954045912 Dyak Ta18
-2.14826842722812 Dyak Ta18
-2.14826842722812 Dyak Ta18
2.52252752899743 Dyak CY07
-2.14826842722812 Dyak CY07
1.18940681285212 Dyak CY07
2.06461631648769 Dsim w501
-2.14826842722812 Dsim w501
-2.14826842722812 Dsim w501
-2.14826842722812 Dsim FA03
1.79287351961929 Dsim FA03
-2.14826842722812 Dsim FA03
