exp species strains
1.25096719990273 Dmel R307
2.10588766983309 Dmel R307
0.792426551030742 Dmel R307
0.856651356067943 Dmel R357
0.24704441427227 Dmel R357
0.262743635899681 Dmel R357
2.52004112317263 Dmel R399
2.30442225096485 Dmel R399
2.83235035037455 Dmel R399
0.40118026711886 Dmel R517
-2.68969439347303 Dmel R517
-2.68969439347303 Dmel R517
-2.68969439347303 Dmel R304
-2.68969439347303 Dmel R304
0.762836335228421 Dmel R304
0.331453678603402 Dmel R360
0.235494260763732 Dmel R360
-2.68969439347303 Dyak Ta18
0.630611732133401 Dyak Ta18
0.745659015931074 Dyak Ta18
-2.68969439347303 Dyak CY07
-2.68969439347303 Dyak CY07
-0.536461613782789 Dyak CY07
-2.68969439347303 Dsim w501
1.82745621399751 Dsim w501
0.577575545073028 Dsim w501
0.851957023966381 Dsim FA03
1.42695283689154 Dsim FA03
1.09030530034116 Dsim FA03
