exp species strains
-0.66769299448087 Dmel R307
-0.30285244280581 Dmel R307
-0.171826747401707 Dmel R307
-0.737499303172731 Dmel R357
-0.489658476542095 Dmel R357
-0.104482506812695 Dmel R357
-0.38372111148258 Dmel R399
-0.280081430540469 Dmel R399
-0.265747802887911 Dmel R399
-0.32144156954464 Dmel R517
-0.34974463334354 Dmel R517
-0.338961122066552 Dmel R517
0.205996098700056 Dmel R304
-0.209808360827101 Dmel R304
0.0331039523196558 Dmel R304
-0.185507896961606 Dmel R360
-0.285241539481184 Dmel R360
0.713123508193657 Dyak Ta18
0.428553104302501 Dyak Ta18
0.558734293396374 Dyak Ta18
0.731913510158542 Dyak CY07
0.718433561044867 Dyak CY07
0.608357537529886 Dyak CY07
-0.11262307420288 Dsim w501
0.140599735994565 Dsim w501
0.112514148585696 Dsim w501
0.529311692519061 Dsim FA03
0.38429561172974 Dsim FA03
0.0419542580797765 Dsim FA03
