exp species strains
-0.0684581111273454 Dmel R307
-0.0413491581018484 Dmel R307
-0.409411266662395 Dmel R307
-0.191241767081527 Dmel R357
-0.458815212257203 Dmel R357
-0.358520896747092 Dmel R357
-0.145813041002784 Dmel R399
-0.471160090892861 Dmel R399
-0.291934672247392 Dmel R399
-0.313851633091108 Dmel R517
-0.614654615886124 Dmel R517
-0.611878133714983 Dmel R517
-0.100862742164806 Dmel R304
-0.163739335134822 Dmel R304
-0.0922730722272691 Dmel R304
-0.631645827192103 Dmel R360
-0.919619562869832 Dmel R360
0.876273432069859 Dyak Ta18
0.758234542066538 Dyak Ta18
0.786391016234855 Dyak Ta18
0.775935255066676 Dyak CY07
0.774012786349305 Dyak CY07
0.778238504599654 Dyak CY07
0.478274239375412 Dsim w501
0.454919820294225 Dsim w501
0.49716785538783 Dsim w501
0.258286612610003 Dsim FA03
-0.0207714772572093 Dsim FA03
-0.531733448395642 Dsim FA03
