exp species strains
-0.607300069574936 Dmel R307
-0.257992135737075 Dmel R307
-0.328800508449235 Dmel R307
-0.28975790212385 Dmel R357
-0.669871579402316 Dmel R357
-0.373704781242814 Dmel R357
-0.360883525048049 Dmel R399
-0.444346667498704 Dmel R399
-0.233105036710571 Dmel R399
-0.0965764150839864 Dmel R517
-0.269966480613544 Dmel R517
-0.571735929778762 Dmel R517
-0.265287513322252 Dmel R304
0.0243195794803501 Dmel R304
-0.284513147853982 Dmel R304
-0.53523518093129 Dmel R360
-0.488420747732847 Dmel R360
0.77861815888706 Dyak Ta18
0.595208273499903 Dyak Ta18
0.809912283350512 Dyak Ta18
0.657992091909147 Dyak CY07
0.266884097540128 Dyak CY07
0.411006962475219 Dyak CY07
0.594778645064688 Dsim w501
0.459754323490185 Dsim w501
0.554706842917356 Dsim w501
0.451975901166158 Dsim FA03
0.333275395449914 Dsim FA03
0.139065065873598 Dsim FA03
