exp species strains
0.436139811045171 Dmel R307
0.587085627907804 Dmel R307
0.120310810248289 Dmel R307
-0.124318115581201 Dmel R357
-0.243610389418049 Dmel R357
-0.796407145342938 Dmel R357
-0.136351750271533 Dmel R399
-0.0706923833447962 Dmel R399
-0.160935898680607 Dmel R399
-0.64893185178067 Dmel R517
-0.799913333887801 Dmel R517
-0.843397697009891 Dmel R517
0.819619464627586 Dmel R304
0.906804113496796 Dmel R304
0.559129900426213 Dmel R304
0.695311023443928 Dmel R360
-0.265372578987262 Dmel R360
0.57659591565602 Dyak Ta18
-0.0321608244065521 Dyak Ta18
0.822509685136608 Dyak Ta18
0.541637400899458 Dyak CY07
0.347945514069748 Dyak CY07
0.331333931446928 Dyak CY07
-0.30077096859429 Dsim w501
-0.671154048664579 Dsim w501
0.02685189950823 Dsim w501
-0.389573958526488 Dsim FA03
-0.439807654135883 Dsim FA03
-0.847876499280236 Dsim FA03
