exp species strains
0.0943607030945973 Dmel R307
-0.145603704374849 Dmel R307
-0.420233022398582 Dmel R307
0.379696710961897 Dmel R357
-0.206425986061999 Dmel R357
-0.14593402237271 Dmel R357
-0.131304705248859 Dmel R399
-0.461026009531507 Dmel R399
-0.12419223155427 Dmel R399
-0.0614832612347431 Dmel R517
-0.34402857248209 Dmel R517
-0.502838955737509 Dmel R517
-0.353535886169955 Dmel R304
-0.674186501226648 Dmel R304
-0.385331228140422 Dmel R304
-0.320886836179231 Dmel R360
-0.644435474723555 Dmel R360
1.1626839804263 Dyak Ta18
1.16916855562203 Dyak Ta18
1.18872918023564 Dyak Ta18
0.69546003856852 Dyak CY07
0.513952571802863 Dyak CY07
0.596065400539622 Dyak CY07
0.175864686175231 Dsim w501
0.356514918510764 Dsim w501
0.0401271952399731 Dsim w501
-0.373247713914917 Dsim FA03
-0.726405396597469 Dsim FA03
-0.351524433228145 Dsim FA03
