exp species strains
-0.457853227023779 Dmel R307
-0.0467597216716936 Dmel R307
0.288288200899424 Dmel R307
-1.5574316597182 Dmel R357
-0.742579802448883 Dmel R357
-0.712558404229559 Dmel R357
0.0707443268627112 Dmel R399
0.065793577747328 Dmel R399
0.436016184321163 Dmel R399
-0.0684715193481117 Dmel R517
0.109928729403964 Dmel R517
0.151164765880723 Dmel R517
-0.386232953896114 Dmel R304
-0.421241603813829 Dmel R304
0.120978809246019 Dmel R304
-0.384405048083161 Dmel R360
-0.0478788997022507 Dmel R360
0.274036956058764 Dyak Ta18
0.665284350694955 Dyak Ta18
0.276358597066597 Dyak Ta18
0.418918095373108 Dyak CY07
0.765434352297926 Dyak CY07
0.891382881836599 Dyak CY07
-0.412166516915336 Dsim w501
-0.0720808650286694 Dsim w501
-0.195245988169964 Dsim w501
0.105950947239514 Dsim FA03
0.209734939144666 Dsim FA03
0.654890495976104 Dsim FA03
