exp species strains
0.198852665349341 Dmel R307
0.322848642816627 Dmel R307
-0.302994126990772 Dmel R307
-0.358153768515647 Dmel R357
-0.563471413510743 Dmel R357
-0.654904713547761 Dmel R357
-0.31548997855345 Dmel R399
-0.397435582894769 Dmel R399
-0.525325531176378 Dmel R399
-0.243871412938155 Dmel R517
-0.604764019895576 Dmel R517
-0.742944165752493 Dmel R517
0.379575151249309 Dmel R304
0.0141392002632272 Dmel R304
-0.333633572012726 Dmel R304
-0.362902469583575 Dmel R360
-0.798980268027181 Dmel R360
0.697161362233084 Dyak Ta18
0.700187484277668 Dyak Ta18
0.771702407023869 Dyak Ta18
0.497714611945101 Dyak CY07
0.464789682447922 Dyak CY07
0.600277026392285 Dyak CY07
0.22850167034883 Dsim w501
0.367942126647495 Dsim w501
0.400352733735138 Dsim w501
0.297877828518032 Dsim FA03
0.325721922095066 Dsim FA03
-0.0627734919437808 Dsim FA03
