exp species strains
-0.854751714975209 Dmel R307
-0.67316233684026 Dmel R307
0.0916467820168825 Dmel R307
-1.23124777339467 Dmel R357
-0.227902818911818 Dmel R357
-0.0588086344006812 Dmel R357
-0.158377282238491 Dmel R399
0.0909279126617746 Dmel R399
0.273295886598284 Dmel R399
-0.00209272716480124 Dmel R517
0.285048986034294 Dmel R517
0.231582740822714 Dmel R517
-0.670972101172646 Dmel R304
-0.715109791859904 Dmel R304
0.0404679127141436 Dmel R304
-0.431577814193381 Dmel R360
0.0731152226685423 Dmel R360
0.169253428120351 Dyak Ta18
0.277981262410791 Dyak Ta18
0.0696335610239763 Dyak Ta18
0.0965663901723766 Dyak CY07
0.145036433959745 Dyak CY07
0.399176220953235 Dyak CY07
-0.119634270004186 Dsim w501
0.328426373479731 Dsim w501
0.351556897509517 Dsim w501
0.3501411879044 Dsim FA03
0.816178649722188 Dsim FA03
1.05360141638312 Dsim FA03
