exp species strains
-0.259556485525342 Dmel R307
0.135957848289989 Dmel R307
-0.338612922093149 Dmel R307
-0.142485991914691 Dmel R357
-0.370901276930838 Dmel R357
-0.178919046587404 Dmel R357
0.0126514519445364 Dmel R399
-0.0492122930712121 Dmel R399
-0.24656774386319 Dmel R399
0.125686175391851 Dmel R517
0.127171736479226 Dmel R517
0.156710012300672 Dmel R517
-0.316344199551716 Dmel R304
-0.616808397297558 Dmel R304
0.127707669190924 Dmel R304
-0.0744253919709335 Dmel R360
-0.293446420184268 Dmel R360
0.635074352558229 Dyak Ta18
1.04016912537315 Dyak Ta18
0.910771938487992 Dyak Ta18
0.508983945940522 Dyak CY07
0.036080470353742 Dyak CY07
0.301223725294757 Dyak CY07
-0.0729132656345428 Dsim w501
-0.122466410421225 Dsim w501
-0.552034910375612 Dsim w501
-0.203656413241189 Dsim FA03
-0.112331474894988 Dsim FA03
-0.167505808047736 Dsim FA03
