exp species strains
1.38041596867787 Dmel R307
1.20658961674191 Dmel R307
0.83535637974546 Dmel R307
0.878313885822154 Dmel R357
0.550079045018556 Dmel R357
0.492998640288554 Dmel R357
0.527594964224333 Dmel R399
0.23033441425321 Dmel R399
0.2137213756915 Dmel R399
1.16957159049275 Dmel R517
1.14942246636628 Dmel R517
1.00870220393874 Dmel R517
-0.138634887640636 Dmel R304
-0.10420265414054 Dmel R304
-0.287257316511979 Dmel R304
1.42025291175426 Dmel R360
1.10865982343823 Dmel R360
-0.547266043858149 Dyak Ta18
-0.788210641871371 Dyak Ta18
-0.67106211210071 Dyak Ta18
-0.567071931399754 Dyak CY07
-1.03443640351791 Dyak CY07
-0.872377699632538 Dyak CY07
-1.30670907701734 Dsim w501
-1.45099519801919 Dsim w501
-1.42941702505019 Dsim w501
-1.04179111430162 Dsim FA03
-0.604887723962244 Dsim FA03
-1.32769345742966 Dsim FA03
