exp species strains
0.181859207915211 Dmel R307
0.0849356278572559 Dmel R307
-0.568975309987721 Dmel R307
0.52449561877499 Dmel R357
-0.0791847863588153 Dmel R357
-0.0740631031185754 Dmel R357
0.208814697524183 Dmel R399
-0.000344610066400352 Dmel R399
-0.46186723642774 Dmel R399
-0.522678901460764 Dmel R517
-0.590082214420137 Dmel R517
-0.749695876839413 Dmel R517
0.522504470629365 Dmel R304
0.279070590617749 Dmel R304
-0.112201966979887 Dmel R304
-0.0535171610364366 Dmel R360
-1.22207725454715 Dmel R360
0.39874261364484 Dyak Ta18
-0.0983733335131388 Dyak Ta18
0.184340098431013 Dyak Ta18
0.292141647324175 Dyak CY07
-0.0989331011518648 Dyak CY07
0.174247521941627 Dyak CY07
0.0954677164446695 Dsim w501
-0.0126756616847399 Dsim w501
0.226890593490308 Dsim w501
0.694733610539429 Dsim FA03
0.647426967929434 Dsim FA03
0.12899953452855 Dsim FA03
