exp species strains
-1.00787033995134 Dmel R307
-0.755843887105869 Dmel R307
-0.195127350261528 Dmel R307
-0.95265006121316 Dmel R357
-0.203198244326778 Dmel R357
-0.283580930260798 Dmel R357
-0.385783052582521 Dmel R399
-0.114300220782411 Dmel R399
0.0518485142818786 Dmel R399
-0.471597276207441 Dmel R517
-0.0247249183106376 Dmel R517
-0.113637542557021 Dmel R517
-1.13576508588554 Dmel R304
-0.876625842152488 Dmel R304
-0.297485655048823 Dmel R304
-0.500962826502448 Dmel R360
0.172273720187099 Dmel R360
0.201452700859082 Dyak Ta18
0.112296770788344 Dyak Ta18
-0.150965085341587 Dyak Ta18
0.581237638380475 Dyak CY07
1.01662939808898 Dyak CY07
1.1424449593003 Dyak CY07
0.479606326259498 Dsim w501
0.652525289780251 Dsim w501
0.70415541351402 Dsim w501
0.56672437226348 Dsim FA03
0.665172022024464 Dsim FA03
1.12375119276253 Dsim FA03
