exp species strains
-0.218117801643688 Dmel R307
-0.406546006023025 Dmel R307
-0.223941768786594 Dmel R307
-0.628623802240604 Dmel R357
-0.0738190011530609 Dmel R357
0.0219981540945905 Dmel R357
-0.497932523347228 Dmel R399
-0.290569649215832 Dmel R399
-0.283623329311532 Dmel R399
-0.296147360554135 Dmel R517
-0.175100351682297 Dmel R517
-0.48009192922473 Dmel R517
-0.456374506815579 Dmel R304
-0.465793734299316 Dmel R304
-0.514530535486235 Dmel R304
-0.734907849077773 Dmel R360
-0.684742659932399 Dmel R360
0.496081121804084 Dyak Ta18
0.279483710856297 Dyak Ta18
0.36688838745408 Dyak Ta18
0.558568171365184 Dyak CY07
0.288856781653144 Dyak CY07
0.330617838039551 Dyak CY07
0.859747831369764 Dsim w501
0.639335907620603 Dsim w501
0.662337408430391 Dsim w501
0.529005807096264 Dsim FA03
0.758991940692816 Dsim FA03
0.638949748317236 Dsim FA03
