exp species strains
-0.286734481490004 Dmel R307
-0.332146290278088 Dmel R307
0.603909384749588 Dmel R307
-1.12095024070474 Dmel R357
-0.581564363571215 Dmel R357
-0.116359938085543 Dmel R357
0.154836822653597 Dmel R399
0.682372373618631 Dmel R399
0.637903252608091 Dmel R399
-1.00324930341654 Dmel R517
-0.477524322919825 Dmel R517
-0.516821747616684 Dmel R517
-0.307419207305279 Dmel R304
-0.0946426201778677 Dmel R304
0.454695771554539 Dmel R304
-0.846339460897066 Dmel R360
-0.276986969363629 Dmel R360
0.751746643497971 Dyak Ta18
1.11310717391884 Dyak Ta18
1.01978753530697 Dyak Ta18
1.44296498584307 Dyak CY07
1.34986075184231 Dyak CY07
1.48220928124829 Dyak CY07
-1.30112394992728 Dsim w501
-0.901853153326231 Dsim w501
-0.800488174062367 Dsim w501
-0.354609639870649 Dsim FA03
-0.273266702546745 Dsim FA03
-0.101313411282144 Dsim FA03
