exp species strains
-0.326844058397532 Dmel R307
-0.422426239401117 Dmel R307
-0.858503329510401 Dmel R307
-0.24392514196627 Dmel R357
-0.575807035844923 Dmel R357
-0.84775741860981 Dmel R357
-0.773874586191881 Dmel R399
-0.887653900615128 Dmel R399
-1.08869659041385 Dmel R399
-0.662171723234156 Dmel R517
-0.728057126036418 Dmel R517
-1.00934713630696 Dmel R517
-0.429751435434669 Dmel R304
-0.239512462356566 Dmel R304
-0.729110786103504 Dmel R304
-0.787959720594441 Dmel R360
-1.27443217142778 Dmel R360
1.20223394249663 Dyak Ta18
0.895325287701504 Dyak Ta18
1.18018320768173 Dyak Ta18
1.25153558081717 Dyak CY07
0.924064120811478 Dyak CY07
0.951809346735157 Dyak CY07
0.89350184966202 Dsim w501
0.591575017080823 Dsim w501
0.756906764861433 Dsim w501
1.16729125169142 Dsim FA03
1.22174568417603 Dsim FA03
0.849658808729989 Dsim FA03
