exp species strains
-2.29750872185689 Dmel R307
0.341731067146022 Dmel R307
-1.51573240064069 Dmel R307
-0.054581238847218 Dmel R357
-0.542220017432776 Dmel R357
-0.0140604562109266 Dmel R357
-0.195313298407417 Dmel R399
-0.641445180372696 Dmel R399
-1.5597065777817 Dmel R399
-1.34165747874736 Dmel R517
-2.39216218925734 Dmel R517
-2.01506063446277 Dmel R517
-0.564926433658437 Dmel R304
-1.22771077323462 Dmel R304
-1.05244372010723 Dmel R304
0.183380975161793 Dmel R360
0.511562478922694 Dmel R360
2.14874993486445 Dyak Ta18
2.13462101833046 Dyak Ta18
2.04982345081103 Dyak Ta18
1.51909999119926 Dyak CY07
2.04285151762627 Dyak CY07
1.83501475249912 Dyak CY07
1.20576288010549 Dsim w501
0.952396252738768 Dsim w501
1.06873561747963 Dsim w501
-0.0868127937116227 Dsim FA03
-0.0915555369729914 Dsim FA03
-0.400832485182303 Dsim FA03
