exp species strains
-0.324374013518395 Dmel R307
-0.0728111729760447 Dmel R307
0.527238352565524 Dmel R307
3.81427192445293 Dmel R357
-0.373482896787938 Dmel R357
-0.397919255573709 Dmel R357
-0.507187085331912 Dmel R399
-0.0539115044004115 Dmel R399
-0.0195069608272441 Dmel R399
-0.900886716334357 Dmel R517
-0.676602231713116 Dmel R517
-1.18656692339861 Dmel R517
0.0229127809014199 Dmel R304
0.924177995612657 Dmel R304
0.314645157047272 Dmel R304
-0.0576467471665705 Dmel R360
0.0665096130506219 Dmel R360
0.661599082917108 Dyak Ta18
0.189689598731257 Dyak Ta18
-0.170193528072988 Dyak Ta18
0.911993534905166 Dyak CY07
0.736471425519687 Dyak CY07
0.397654597484541 Dyak CY07
-1.0036739525542 Dsim w501
-0.412035857111158 Dsim w501
0.121480466357354 Dsim w501
-0.640687736384332 Dsim FA03
-0.670645752865494 Dsim FA03
-1.22051219452907 Dsim FA03
