exp species strains
-0.201517899786123 Dmel R307
-0.432316784680771 Dmel R307
-0.462568573572379 Dmel R307
-0.300519249847146 Dmel R357
-0.349229697194778 Dmel R357
-0.53643277788554 Dmel R357
-0.619948630727378 Dmel R399
-0.547512375305534 Dmel R399
-0.792880362777618 Dmel R399
-0.579944710357395 Dmel R517
-0.456608750796331 Dmel R517
-0.5456774479386 Dmel R517
-0.429892423056988 Dmel R304
-0.135965424079636 Dmel R304
-0.271053991769455 Dmel R304
-0.122868214530785 Dmel R360
-0.836939601032602 Dmel R360
0.387823046558798 Dyak Ta18
0.749900274783309 Dyak Ta18
0.76645488518967 Dyak Ta18
0.81575178544275 Dyak CY07
0.79194446647053 Dyak CY07
0.713553085839721 Dyak CY07
0.453141585285087 Dsim w501
0.453694757685476 Dsim w501
0.490890545760484 Dsim w501
0.698323788900905 Dsim FA03
0.740395263042572 Dsim FA03
0.560003430379754 Dsim FA03
