exp species strains
0.608871881056707 Dmel R307
0.507276240630786 Dmel R307
-0.0617059381886271 Dmel R307
0.169778417758367 Dmel R357
-0.429256990984627 Dmel R357
-0.634904859533862 Dmel R357
0.949096582198151 Dmel R399
0.840037124439118 Dmel R399
0.340791771280478 Dmel R399
-0.108438834991461 Dmel R517
-0.17941378304952 Dmel R517
-0.371018917970317 Dmel R517
0.912488130453126 Dmel R304
0.791888557647516 Dmel R304
0.5333166671179 Dmel R304
-0.322598618238506 Dmel R360
-0.935796424853907 Dmel R360
-0.683919481021134 Dyak Ta18
-0.867456046098668 Dyak Ta18
-0.222797070551511 Dyak Ta18
0.161135334030621 Dyak CY07
-0.356701652542671 Dyak CY07
-0.172645904846987 Dyak CY07
0.0250270869756118 Dsim w501
-0.221694897504419 Dsim w501
0.0391301530129008 Dsim w501
0.120776310650998 Dsim FA03
0.0386969883630995 Dsim FA03
-0.469961825239161 Dsim FA03
