exp species strains
-0.325624599797987 Dmel R307
-0.0489274532998281 Dmel R307
0.398973861120554 Dmel R307
-1.04762350952048 Dmel R357
-0.0114103678154438 Dmel R357
0.0949192549239422 Dmel R357
0.147335051316576 Dmel R399
0.493079529377846 Dmel R399
0.673305317103468 Dmel R399
0.698938758183787 Dmel R517
0.775793084347459 Dmel R517
1.01986306240284 Dmel R517
0.0960998171799707 Dmel R304
0.204627029634969 Dmel R304
0.660834886020619 Dmel R304
0.122440178835307 Dmel R360
0.390477947050302 Dmel R360
-0.611534770667231 Dyak Ta18
-0.657469226946449 Dyak Ta18
-1.09141821291619 Dyak Ta18
0.207397350012161 Dyak CY07
0.313542664425033 Dyak CY07
0.488235670087241 Dyak CY07
-0.445046585055829 Dsim w501
-0.166306451396888 Dsim w501
-0.165253903406223 Dsim w501
-0.878830809579441 Dsim FA03
-0.978337313268957 Dsim FA03
-0.358080258351126 Dsim FA03
