exp species strains
0.0639473399504424 Dmel R307
-0.432589970584361 Dmel R307
-0.295020240153521 Dmel R307
-0.142424058881725 Dmel R357
0.556098298338317 Dmel R357
0.226523539482992 Dmel R357
0.0357662696336198 Dmel R399
0.226021058372802 Dmel R399
0.206819821123704 Dmel R399
-0.570382043415997 Dmel R517
-0.564867596317318 Dmel R517
-0.505050791482539 Dmel R517
-0.321620524827565 Dmel R304
-0.13443232962518 Dmel R304
0.154841636111671 Dmel R304
-0.408432008279199 Dmel R360
-0.358760478388216 Dmel R360
0.581245985917779 Dyak Ta18
0.425683901947798 Dyak Ta18
0.539585622838744 Dyak Ta18
0.165514049691566 Dyak CY07
-0.0301320735859368 Dyak CY07
-0.0312899396840132 Dyak CY07
0.169821430025581 Dsim w501
0.0707491293238743 Dsim w501
-0.17032180558984 Dsim w501
-0.0856648908796091 Dsim FA03
0.435830992998794 Dsim FA03
0.192539675937344 Dsim FA03
