exp species strains
-0.411214400763321 Dmel R307
-0.220062399418918 Dmel R307
0.230516152347961 Dmel R307
-0.815177272044116 Dmel R357
-0.20075286474511 Dmel R357
0.0658681508878458 Dmel R357
0.619289645203551 Dmel R399
0.755850740670649 Dmel R399
0.925622570102693 Dmel R399
-0.543652808023094 Dmel R517
-0.412479742433259 Dmel R517
-0.24974481369957 Dmel R517
-0.435020682852753 Dmel R304
-0.625326808147832 Dmel R304
-0.0426186250538417 Dmel R304
-0.384563165744432 Dmel R360
-0.215486708285474 Dmel R360
-0.283645938703519 Dyak Ta18
-0.00276371226960556 Dyak Ta18
-0.342886750595992 Dyak Ta18
0.274403437887237 Dyak CY07
0.465114646538156 Dyak CY07
0.42417998446522 Dyak CY07
0.297032661443015 Dsim w501
0.544222129817188 Dsim w501
0.434912508922386 Dsim w501
-0.0673904148468673 Dsim FA03
0.15848700474651 Dsim FA03
0.0572874745953101 Dsim FA03
