exp species strains
-0.713675590102154 Dmel R307
-0.713675590102154 Dmel R307
-0.713675590102154 Dmel R307
-0.713675590102154 Dmel R357
-0.713675590102154 Dmel R357
-0.713675590102154 Dmel R357
-0.713675590102154 Dmel R399
-0.713675590102154 Dmel R399
-0.713675590102154 Dmel R399
4.65950550738931 Dmel R517
5.1982312725649 Dmel R517
5.10433036029481 Dmel R517
-0.713675590102154 Dmel R304
-0.713675590102154 Dmel R304
-0.713675590102154 Dmel R304
-0.713675590102154 Dmel R360
-0.713675590102154 Dmel R360
-0.713675590102154 Dyak Ta18
-0.713675590102154 Dyak Ta18
-0.713675590102154 Dyak Ta18
-0.713675590102154 Dyak CY07
-0.713675590102154 Dyak CY07
-0.713675590102154 Dyak CY07
-0.713675590102154 Dsim w501
-0.713675590102154 Dsim w501
2.87982261230482 Dsim w501
-0.713675590102154 Dsim FA03
-0.713675590102154 Dsim FA03
-0.713675590102154 Dsim FA03
