exp species strains
0.319586941772844 Dmel R307
0.715788681659279 Dmel R307
0.477385158483505 Dmel R307
-0.616582149590338 Dmel R357
-0.154115977959452 Dmel R357
-0.480970449341701 Dmel R357
0.18741615885192 Dmel R399
-0.961419081709913 Dmel R399
-0.816054082098655 Dmel R399
-0.322119218744186 Dmel R517
0.385831244324142 Dmel R517
-0.169255913194047 Dmel R517
-1.77796094529709 Dmel R304
-0.63733220619961 Dmel R304
-0.0831261670418309 Dmel R304
-0.0258617373977292 Dmel R360
-0.362796163992339 Dmel R360
-0.503799150932105 Dyak Ta18
-4.93400442327472 Dyak Ta18
-4.93400442327472 Dyak Ta18
1.78183646790214 Dyak CY07
2.2986129126874 Dyak CY07
1.64016913596617 Dyak CY07
1.34077437025026 Dsim w501
1.39543341661717 Dsim w501
1.47871404043808 Dsim w501
1.2538931574921 Dsim FA03
1.52752658873912 Dsim FA03
1.97643381486431 Dsim FA03
