exp species strains
-0.243001341588981 Dmel R307
-0.823463201783136 Dmel R307
-0.138638788162795 Dmel R307
-0.470107322871443 Dmel R357
-0.608307602471205 Dmel R357
-0.86303206284947 Dmel R357
0.0582936238288705 Dmel R399
-0.16096050538029 Dmel R399
-0.18847972755923 Dmel R399
-0.345221772233857 Dmel R517
-0.745635927505922 Dmel R517
-0.570539704530933 Dmel R517
-0.507597167641469 Dmel R304
-0.274397309378967 Dmel R304
-0.694173642939695 Dmel R304
-0.360541590019161 Dmel R360
-0.810718007381324 Dmel R360
1.08034386278568 Dyak Ta18
1.26586319302859 Dyak Ta18
1.06873565687902 Dyak Ta18
1.34822399920256 Dyak CY07
1.45508154384217 Dyak CY07
1.23068189777811 Dyak CY07
-0.155502581997789 Dsim w501
0.148725197809257 Dsim w501
0.16092450236103 Dsim w501
-0.00915610190675961 Dsim FA03
0.099131703309239 Dsim FA03
0.0534691773779077 Dsim FA03
