exp species strains
1.00372153066177 Dmel R307
1.08394422709952 Dmel R307
0.976981827952732 Dmel R307
0.670806306005857 Dmel R357
0.649954274397396 Dmel R357
0.663102419460701 Dmel R357
0.872733677965755 Dmel R399
0.964165805219233 Dmel R399
0.967420196453172 Dmel R399
0.832311307126091 Dmel R517
0.771077167240837 Dmel R517
0.767571451811642 Dmel R517
0.448366462191793 Dmel R304
0.450707895784634 Dmel R304
0.56284035963011 Dmel R304
0.665144410333099 Dmel R360
0.679014727483292 Dmel R360
1.77319546109451 Dyak Ta18
1.76294159584353 Dyak Ta18
1.82626534836261 Dyak Ta18
1.81951738133486 Dyak CY07
1.76298737360986 Dyak CY07
1.69970558801328 Dyak CY07
-4.42229804649847 Dsim w501
-1.56298656258391 Dsim w501
-4.42229804649847 Dsim w501
-4.42229804649847 Dsim FA03
-4.42229804649847 Dsim FA03
-4.42229804649847 Dsim FA03
