exp species strains
-0.721964614412227 Dmel R307
-0.826518043341737 Dmel R307
-0.0289069467565784 Dmel R307
-1.12149373295858 Dmel R357
-0.57647949429923 Dmel R357
-0.300554628983805 Dmel R357
-0.20070483056998 Dmel R399
-0.470593305166252 Dmel R399
0.492629785165509 Dmel R399
-0.0546600478639606 Dmel R517
-0.252571523308702 Dmel R517
-0.235897565604334 Dmel R517
-0.343577403571171 Dmel R304
-1.14373142776721 Dmel R304
-0.580172215809602 Dmel R304
-0.673944909039168 Dmel R360
-0.354524810225418 Dmel R360
0.0492209055606309 Dyak Ta18
0.393185986824819 Dyak Ta18
-0.254752811519903 Dyak Ta18
0.779696653395385 Dyak CY07
0.120794833574646 Dyak CY07
0.625284324020704 Dyak CY07
0.450769619914675 Dsim w501
0.861222909962746 Dsim w501
0.959332968830473 Dsim w501
1.33594619412129 Dsim FA03
0.527854963769308 Dsim FA03
1.54510916605766 Dsim FA03
