exp species strains
0.00691400437269491 Dmel R307
-0.293763597071339 Dmel R307
0.702045512848035 Dmel R307
0.233302097035516 Dmel R357
0.719554667524876 Dmel R357
0.747404448899394 Dmel R357
-0.835456623308677 Dmel R399
-1.44313024484584 Dmel R399
-0.718802337118176 Dmel R399
0.552299018959785 Dmel R517
0.583104228765625 Dmel R517
1.30276967459536 Dmel R517
0.0251327826990977 Dmel R304
-0.0734173920183711 Dmel R304
1.60304328874779 Dmel R304
1.30090833396433 Dmel R360
0.788109413451112 Dmel R360
-0.348938242752744 Dyak Ta18
0.372234989648786 Dyak Ta18
-0.702293254928137 Dyak Ta18
-1.48922020476513 Dyak CY07
-1.11385467256743 Dyak CY07
-0.609111161686506 Dyak CY07
-0.0495221312722342 Dsim w501
0.297138855448913 Dsim w501
0.503372311117601 Dsim w501
-0.522339567610284 Dsim FA03
-0.850174373458307 Dsim FA03
-0.687309824675729 Dsim FA03
