exp species strains
-1.67784991878655 Dmel R307
1.09959283885689 Dmel R307
-1.67784991878655 Dmel R307
-1.67784991878655 Dmel R357
1.15016783503121 Dmel R357
-1.67784991878655 Dmel R357
1.59899583437846 Dmel R399
-1.67784991878655 Dmel R399
0.992080803764636 Dmel R399
-1.67784991878655 Dmel R517
-1.67784991878655 Dmel R517
1.36052266016464 Dmel R517
1.23001900135868 Dmel R304
-1.67784991878655 Dmel R304
2.31378664547224 Dmel R304
1.92050500100275 Dmel R360
-1.67784991878655 Dmel R360
2.57608027435787 Dyak Ta18
-1.67784991878655 Dyak Ta18
-1.67784991878655 Dyak Ta18
-1.67784991878655 Dyak CY07
-1.67784991878655 Dyak CY07
-1.67784991878655 Dyak CY07
2.96315840536638 Dsim w501
-1.67784991878655 Dsim w501
-1.67784991878655 Dsim w501
3.41891834982078 Dsim FA03
3.25391507983339 Dsim FA03
2.96785597117687 Dsim FA03
