exp species strains
-0.407020147753578 Dmel R307
-0.0719655347514792 Dmel R307
0.665527155671326 Dmel R307
-1.35728908957096 Dmel R357
-0.085889228418217 Dmel R357
0.263402258759799 Dmel R357
-0.294502001152068 Dmel R399
0.217099693811851 Dmel R399
0.389879060656307 Dmel R399
0.273451876741475 Dmel R517
0.474351935271043 Dmel R517
0.648887868665513 Dmel R517
-0.326057188673358 Dmel R304
-0.199284959857009 Dmel R304
0.355694050067891 Dmel R304
0.307994587318699 Dmel R360
0.543667712864187 Dmel R360
-1.7399110381453 Dyak Ta18
-0.386758394541187 Dyak Ta18
-1.14263772584185 Dyak Ta18
-0.0584013980769154 Dyak CY07
0.240098734108022 Dyak CY07
0.662867414123793 Dyak CY07
-0.189731166223035 Dsim w501
0.216149882390599 Dsim w501
-0.0168711436392024 Dsim w501
0.00319289233074438 Dsim FA03
-0.0950213856823215 Dsim FA03
1.10907527954525 Dsim FA03
