exp species strains
-0.97405564777216 Dmel R307
-0.521108123334379 Dmel R307
-0.369870586422587 Dmel R307
-0.933077110297976 Dmel R357
-0.273822697772507 Dmel R357
-0.17205855194107 Dmel R357
-0.172521900869958 Dmel R399
0.107982447219178 Dmel R399
0.0980919045836468 Dmel R399
-0.132700346828209 Dmel R517
0.238857128923796 Dmel R517
0.0271456320617087 Dmel R517
-0.507864811292186 Dmel R304
-0.483163452877895 Dmel R304
0.0469114901743274 Dmel R304
-0.617312794890842 Dmel R360
-0.145145012064176 Dmel R360
0.734016414527804 Dyak Ta18
0.947213788655424 Dyak Ta18
0.772089811897102 Dyak Ta18
0.717887108642728 Dyak CY07
0.890422093633752 Dyak CY07
0.929653139163679 Dyak CY07
-0.214610549047715 Dsim w501
0.038353238695531 Dsim w501
-0.24641492261304 Dsim w501
-0.156084448209663 Dsim FA03
0.19290503296051 Dsim FA03
0.178281725095171 Dsim FA03
