exp species strains
0.381050450108614 Dmel R304
0.00739129405520958 Dmel R304
0.205408368323952 Dmel R304
-0.701226672025326 Dmel R360
-0.394841622637576 Dmel R360
-0.629412204582605 Dmel R360
0.125187574905704 Dmel R307
0.204627316698833 Dmel R307
0.204428469601754 Dmel R307
-0.151056141995982 Dmel R357
-0.135998830566091 Dmel R357
-0.346249265277906 Dmel R357
-0.0731834028876598 Dmel R399
-0.0473914325415881 Dmel R399
-0.108289886606933 Dmel R399
-0.347319957892515 Dmel R517
-0.0954080200547699 Dmel R517
0.725515299831446 Dyak Ta18
0.695769930716546 Dyak Ta18
0.598915914392609 Dyak Ta18
0.819934101370091 Dyak CY07
0.732134854652911 Dyak CY07
0.443942568219845 Dyak CY07
-0.695049856619712 Dsim w501
-0.601410817105502 Dsim w501
-0.595939870795241 Dsim w501
-0.133420540487155 Dsim FA03
-0.0881076208009367 Dsim FA03
