exp species strains
0.00830218779049565 Dmel R304
-0.453539285073734 Dmel R304
0.218214305533152 Dmel R304
0.460028241299151 Dmel R360
0.40624942634467 Dmel R360
-0.359094795524663 Dmel R360
0.155314254883661 Dmel R307
0.878878745778723 Dmel R307
-1.41241173573975 Dmel R307
0.70171818785979 Dmel R357
1.2386260936797 Dmel R357
0.565546960100752 Dmel R357
1.24234470063704 Dmel R399
0.617122429862587 Dmel R399
1.00261123058304 Dmel R399
0.362594241026194 Dmel R517
0.257323885740369 Dmel R517
0.152247797405201 Dyak Ta18
-0.38286036764386 Dyak Ta18
-0.186259117353335 Dyak Ta18
1.22088466939922 Dyak CY07
1.19825378902892 Dyak CY07
0.650511351898603 Dyak CY07
-0.555766795911979 Dsim w501
-5.97866248785599 Dsim w501
-1.6364590792427 Dsim w501
-0.907246564154679 Dsim FA03
0.53552772964942 Dsim FA03
