exp species strains
0.270500209068728 Dmel R304
0.428153371350447 Dmel R304
0.485731035367128 Dmel R304
0.046388931910153 Dmel R360
0.107018261131948 Dmel R360
0.314490415950891 Dmel R360
0.996065355234132 Dmel R307
0.917375351716676 Dmel R307
1.08443659287915 Dmel R307
0.00156399236458261 Dmel R357
0.511739190016793 Dmel R357
0.707575213833837 Dmel R357
0.493936584501077 Dmel R399
0.386549082206855 Dmel R399
0.639504598095936 Dmel R399
0.0900274428326777 Dmel R517
0.456584459043298 Dmel R517
-0.963345416517156 Dyak Ta18
-0.713332402977073 Dyak Ta18
-0.94040312062314 Dyak Ta18
-0.62886940583609 Dyak CY07
-0.705498486304442 Dyak CY07
-0.745216636044926 Dyak CY07
-0.740982446516637 Dsim w501
-0.847415332929068 Dsim w501
-0.518448585101744 Dsim w501
-0.677386842061955 Dsim FA03
-0.45674141259209 Dsim FA03
