exp species strains
-0.287779476126641 Dmel R304
-0.500080597762969 Dmel R304
-0.548060191630858 Dmel R304
-0.859406986346376 Dmel R360
-0.696309253334328 Dmel R360
-0.788156252845279 Dmel R360
-0.54706351878399 Dmel R307
-0.565341857316583 Dmel R307
-0.508693051664831 Dmel R307
-0.0632697905245064 Dmel R357
-0.58688071365739 Dmel R357
-0.617824142341041 Dmel R357
-0.0566629508636475 Dmel R399
-0.35897765604807 Dmel R399
-0.31550226526397 Dmel R399
-0.535781545929366 Dmel R517
-0.341917918882613 Dmel R517
1.2980415265601 Dyak Ta18
0.767919028090935 Dyak Ta18
0.929549353278673 Dyak Ta18
0.931774157909969 Dyak CY07
0.669215892274787 Dyak CY07
0.443496178740518 Dyak CY07
0.869247193539922 Dsim w501
0.614271500142138 Dsim w501
0.509688285968769 Dsim w501
0.502708416699655 Dsim FA03
0.641796636116962 Dsim FA03
