exp species strains
-1.38334118752352 Dmel R304
0.00740140743019637 Dmel R304
-0.879005737998758 Dmel R304
0.366901539937149 Dmel R360
-0.0428491652662929 Dmel R360
-0.848834960232718 Dmel R360
-0.436973002211178 Dmel R307
0.163170956586706 Dmel R307
0.134652562698908 Dmel R307
0.414078308512035 Dmel R357
-0.358172839327393 Dmel R357
-0.277479163319253 Dmel R357
0.994607999150811 Dmel R399
-0.985792252490084 Dmel R399
-0.463671389815405 Dmel R399
-1.35404560772693 Dmel R517
-2.69302684697465 Dmel R517
0.83155525281739 Dyak Ta18
-0.778907848353985 Dyak Ta18
0.361491240256264 Dyak Ta18
0.903715307925916 Dyak CY07
0.522721853589629 Dyak CY07
0.534872819030893 Dyak CY07
1.85385200882031 Dsim w501
0.646466117081262 Dsim w501
-0.034872953085354 Dsim w501
1.43520873362192 Dsim FA03
1.36627684686614 Dsim FA03
