exp species strains
-0.802162260573 Dmel R304
0.163171588094562 Dmel R304
-0.0448866287020686 Dmel R304
-0.895401810080758 Dmel R360
-0.721814753526071 Dmel R360
-0.396355853204542 Dmel R360
-0.103667321100702 Dmel R307
0.0517145945922993 Dmel R307
0.236153269814144 Dmel R307
-0.673102918190561 Dmel R357
0.525466653187892 Dmel R357
0.602640681963249 Dmel R357
-0.365627418268336 Dmel R399
0.132597859942558 Dmel R399
0.193819459308811 Dmel R399
0.442343366408291 Dmel R517
0.0764724784202327 Dmel R517
0.11190239274101 Dyak Ta18
0.291546381373326 Dyak Ta18
-0.151188427193643 Dyak Ta18
-0.114287885240103 Dyak CY07
0.0498530109008112 Dyak CY07
-0.0243183675276716 Dyak CY07
0.277946604272476 Dsim w501
0.285260039647982 Dsim w501
0.417834351786977 Dsim w501
0.0600717426132048 Dsim FA03
0.37401916853965 Dsim FA03
