exp species strains
0.12508299358752 Dmel R304
-0.694704697029832 Dmel R304
0.340852045962102 Dmel R304
1.10623707042811 Dmel R360
0.808521558359594 Dmel R360
1.0115575504545 Dmel R360
1.31206633272998 Dmel R307
0.598297120773067 Dmel R307
1.31155746509218 Dmel R307
0.630087235507872 Dmel R357
0.487871783322374 Dmel R357
0.347098712261172 Dmel R357
-0.282725569684857 Dmel R399
-0.468739092787045 Dmel R399
-0.191821146750486 Dmel R399
-0.550089298489473 Dmel R517
-0.134506925803208 Dmel R517
-1.33876104980885 Dyak Ta18
-1.0003931243663 Dyak Ta18
-0.844980278039459 Dyak Ta18
-1.19056706718441 Dyak CY07
-1.10723467911875 Dyak CY07
-0.85857404944063 Dyak CY07
-0.104927840959555 Dsim w501
0.112594927819258 Dsim w501
-0.0974537410499811 Dsim w501
0.285779152070956 Dsim FA03
0.387874612144163 Dsim FA03
