exp species strains
0.0470985922146569 Dmel R304
-0.195702068027059 Dmel R304
-0.298939432803442 Dmel R304
-0.234860535326232 Dmel R360
-0.413018943178061 Dmel R360
-0.559403502924327 Dmel R360
-0.230331503771529 Dmel R307
0.0764579630810997 Dmel R307
-0.0825565525096794 Dmel R307
0.354989515018799 Dmel R357
-0.225551538805975 Dmel R357
-0.442357140747781 Dmel R357
0.0257132172996322 Dmel R399
-0.209488519870013 Dmel R399
-0.174248653075605 Dmel R399
-0.433075230708964 Dmel R517
-0.504992778881789 Dmel R517
0.14838488306915 Dyak Ta18
0.129368512329848 Dyak Ta18
-0.163833426123847 Dyak Ta18
0.2120432766215 Dyak CY07
0.132166454125093 Dyak CY07
-0.487980843104261 Dyak CY07
0.668136496245736 Dsim w501
0.461497435494988 Dsim w501
0.628975285122345 Dsim w501
0.920142191050838 Dsim FA03
0.851366848184904 Dsim FA03
