exp species strains
-0.928291777489192 Dmel R304
-0.45414651152229 Dmel R304
-0.560136605468193 Dmel R304
-0.541384713402324 Dmel R360
-0.531844329097899 Dmel R360
-0.637665169877523 Dmel R360
0.253676139663853 Dmel R307
0.104727538625913 Dmel R307
-0.14308641997343 Dmel R307
-0.632629696266417 Dmel R357
-0.407659838396749 Dmel R357
-0.272630049063586 Dmel R357
-0.265588628055467 Dmel R399
-0.344948801583323 Dmel R399
-0.361469339082322 Dmel R399
-0.423350136545933 Dmel R517
-0.219488995607038 Dmel R517
0.314590695974341 Dyak Ta18
0.377109179852075 Dyak Ta18
0.423544005020822 Dyak Ta18
0.519268118488668 Dyak CY07
0.241978032527194 Dyak CY07
0.172296565886724 Dyak CY07
0.721671074847775 Dsim w501
0.662480855124664 Dsim w501
0.802582122476068 Dsim w501
0.971292386585237 Dsim FA03
1.15910429635836 Dsim FA03
