exp species strains
-0.414034757437892 Dmel R304
-0.116086586249492 Dmel R304
-0.372673838685246 Dmel R304
-0.710556330523503 Dmel R360
-0.533031648807531 Dmel R360
-0.662876957631536 Dmel R360
0.147563970804716 Dmel R307
0.0531858885953925 Dmel R307
-0.0204960675962572 Dmel R307
-0.790059261804001 Dmel R357
-0.136670759727953 Dmel R357
-0.620306032288617 Dmel R357
-0.0413213385239965 Dmel R399
-0.0851879551619163 Dmel R399
-0.0125282816000897 Dmel R399
-0.204252130000348 Dmel R517
-0.356718496526594 Dmel R517
0.709280615360622 Dyak Ta18
0.409129524888277 Dyak Ta18
0.500680925087037 Dyak Ta18
0.627257766078411 Dyak CY07
0.208607268199781 Dyak CY07
-0.00730734675767088 Dyak CY07
0.822329761835947 Dsim w501
0.629369021565038 Dsim w501
0.825090605755255 Dsim w501
0.0807976860149351 Dsim FA03
0.0708147551372086 Dsim FA03
