exp species strains
0.055141647017064 Dmel R304
0.390804885919635 Dmel R304
0.229980970320415 Dmel R304
-0.0695643324290792 Dmel R360
0.0229264202951025 Dmel R360
0.00423087592054368 Dmel R360
0.648521324729421 Dmel R307
0.592942966866755 Dmel R307
0.28200318334181 Dmel R307
0.406837394330035 Dmel R357
0.313489649737994 Dmel R357
0.460455224229 Dmel R357
0.474608169250887 Dmel R399
0.662554547106281 Dmel R399
0.528056414010826 Dmel R399
-0.410369197165197 Dmel R517
-0.105180694557105 Dmel R517
0.672044822587965 Dyak Ta18
0.746538081350084 Dyak Ta18
0.547481948741832 Dyak Ta18
0.242133274286315 Dyak CY07
-0.118931727644279 Dyak CY07
-0.302667053606138 Dyak CY07
-1.4248892105299 Dsim w501
-1.30626544273953 Dsim w501
-1.53030338601929 Dsim w501
-0.992307479074769 Dsim FA03
-1.02027327627668 Dsim FA03
