exp species strains
-0.437357184700368 Dmel R304
-0.445141988387288 Dmel R304
-0.456200450588707 Dmel R304
-0.224654658624878 Dmel R360
-0.214164833030996 Dmel R360
-0.180758819752267 Dmel R360
0.00322639752442704 Dmel R307
-0.0319796375827016 Dmel R307
-0.374226362408866 Dmel R307
-0.276488073104258 Dmel R357
-0.472890976615881 Dmel R357
-0.485393785724437 Dmel R357
-0.364473760968137 Dmel R399
-0.584662676229676 Dmel R399
-0.767124273407859 Dmel R399
-0.593104812532793 Dmel R517
-0.654763068803358 Dmel R517
0.622703548868671 Dyak Ta18
0.231407166563615 Dyak Ta18
0.391423815897828 Dyak Ta18
1.21789515500643 Dyak CY07
0.620154801157248 Dyak CY07
0.353154494506221 Dyak CY07
0.625817127645144 Dsim w501
0.470640044802797 Dsim w501
0.626301707791969 Dsim w501
0.770166684237611 Dsim FA03
0.630494418460515 Dsim FA03
