exp species strains
0.208671601688292 Dmel R304
0.502994821712885 Dmel R304
0.419633712564799 Dmel R304
0.272692034100771 Dmel R360
0.11427940175905 Dmel R360
0.286112792355464 Dmel R360
0.503391196987464 Dmel R307
0.351080058909284 Dmel R307
0.392595562046901 Dmel R307
-0.147867835336826 Dmel R357
-0.0743404877681471 Dmel R357
0.143306495063101 Dmel R357
0.536472696063487 Dmel R399
0.0209977065567438 Dmel R399
0.31214883961512 Dmel R399
-0.0201358525384625 Dmel R517
0.21481788237965 Dmel R517
-0.260671437038778 Dyak Ta18
-0.704517003791102 Dyak Ta18
-0.518528568431579 Dyak Ta18
0.161580619439904 Dyak CY07
-0.249312894679392 Dyak CY07
-0.453836490262934 Dyak CY07
-0.583044683865127 Dsim w501
-0.934393480633062 Dsim w501
-0.683695373083337 Dsim w501
-0.0943930627380867 Dsim FA03
0.283961748923939 Dsim FA03
