exp species strains
0.0738389783365239 Dmel R304
0.299530367586196 Dmel R304
-0.266365029135087 Dmel R304
-0.354616096218593 Dmel R360
-0.382123002267762 Dmel R360
-0.288841586361126 Dmel R360
-0.901713893447889 Dmel R307
-0.805312201091406 Dmel R307
-1.44481068758019 Dmel R307
-0.100981749404936 Dmel R357
-0.921075761714967 Dmel R357
0.0219568548630778 Dmel R357
0.869059763239266 Dmel R399
0.683318782176335 Dmel R399
0.868318937384394 Dmel R399
0.203398394513889 Dmel R517
0.493235459108957 Dmel R517
0.0829552940769525 Dyak Ta18
0.618589705861618 Dyak Ta18
1.24779644283713 Dyak Ta18
0.649018656166455 Dyak CY07
0.0524341093849654 Dyak CY07
-0.131223789120548 Dyak CY07
-1.0322848073611 Dsim w501
-0.720386372447087 Dsim w501
-1.60094974276112 Dsim w501
1.6647786222038 Dsim FA03
1.12245435117225 Dsim FA03
