exp species strains
-1.09459425379298 Dmel R304
-0.773867344246389 Dmel R304
-1.18232358078287 Dmel R304
0.320272566473571 Dmel R360
-1.82415554561063 Dmel R360
-0.92733897214234 Dmel R360
0.594719217302322 Dmel R307
-0.734228067160479 Dmel R307
-0.748448387129015 Dmel R307
0.73862349707248 Dmel R357
-0.639775816976921 Dmel R357
-1.20235903299522 Dmel R357
0.861353418953205 Dmel R399
-0.236144898449924 Dmel R399
-1.21274737584882 Dmel R399
-0.660438254031105 Dmel R517
-0.802660321025436 Dmel R517
1.84460447373742 Dyak Ta18
0.272292428785193 Dyak Ta18
-0.636654716538796 Dyak Ta18
1.27889365194309 Dyak CY07
0.379978561881929 Dyak CY07
0.464684110437895 Dyak CY07
2.73112635292878 Dsim w501
2.10724137698803 Dsim w501
2.03342389626053 Dsim w501
-0.587488611253479 Dsim FA03
-0.363988374780051 Dsim FA03
