exp species strains
-0.44068571805578 Dmel R304
-0.112535211499151 Dmel R304
0.0500339268025462 Dmel R304
-0.633176610630321 Dmel R360
-0.251974461312322 Dmel R360
0.285365802007338 Dmel R360
0.14365066131608 Dmel R307
0.2220414302923 Dmel R307
0.199755845305565 Dmel R307
-1.31565057447468 Dmel R357
0.186033967591137 Dmel R357
-0.0238081961846035 Dmel R357
-0.84367261266841 Dmel R399
-0.0727405033917275 Dmel R399
-0.328114531420679 Dmel R399
0.344398319031416 Dmel R517
0.143289499983942 Dmel R517
-0.09006102799538 Dyak Ta18
0.016550230407799 Dyak Ta18
0.207026653945081 Dyak Ta18
0.0122037090206131 Dyak CY07
0.129956829453847 Dyak CY07
0.466172966461914 Dyak CY07
-0.0289449017637091 Dsim w501
0.213946344609993 Dsim w501
0.508056248135834 Dsim w501
0.452796969938101 Dsim FA03
0.560084945093253 Dsim FA03
